year,iso3_tp_o,iso3_tp_d,trade_comb,iso3_o,iso3_d,iso3num_o,iso3num_d,dist,contig,comlang_off,gdp_o,gdp_d,fta_wto
2015,CRI,NER,0.0,CRI,NER,188.0,562.0,9356.0,0.0,0.0,54840102.912,7142951.424,0.0
1995,PAN,KEN,0.0,PAN,KEN,591.0,404.0,12935.0,0.0,0.0,7906100.224,9046320.128,0.0
2015,PAN,JPN,0.015114922,PAN,JPN,591.0,392.0,13584.0,0.0,0.0,52132290.56,4383076253.696,0.0
2000,COL,LBN,0.055572696,COL,LBN,170.0,422.0,11512.0,0.0,0.0,99886579.712,17260365.824,0.0
2010,PAN,ZAF,0.00554214,PAN,ZAF,591.0,710.0,12201.0,0.0,0.0,28814100.48,365208436.736,0.0
2015,PAN,POL,0.0,PAN,POL,591.0,616.0,9933.0,0.0,0.0,52132290.56,477336797.184,1.0
2015,CRI,MUS,0.00045633686,CRI,MUS,188.0,480.0,15761.0,0.0,0.0,54840102.912,11681761.28,0.0
2005,COL,GAB,0.0,COL,GAB,170.0,266.0,9298.0,0.0,0.0,146520129.536,8665736.192,0.0
2010,CRI,HTI,0.0,CRI,HTI,188.0,332.0,1585.0,0.0,0.0,36298326.016,6622541.312,0.0
2010,CRI,CAF,0.0,CRI,CAF,188.0,140.0,11315.0,0.0,0.0,36298326.016,1986014.72,0.0
1995,COL,SYR,0.0095101232,COL,SYR,170.0,760.0,11588.0,0.0,0.0,92507275.264,11396706.304,0.0
2000,CRI,LVA,0.0,CRI,LVA,188.0,428.0,10164.0,0.0,0.0,15946442.752,7833068.544,0.0
2005,PAN,HRV,0.0022660422,PAN,HRV,591.0,191.0,9722.0,0.0,0.0,15464699.904,45416357.888,0.0
2010,COL,PSE,0.004061149,COL,PSE,170.0,275.0,11486.0,0.0,0.0,287018188.8,,0.0
2000,PAN,MEX,13.726947,PAN,MEX,591.0,484.0,2408.0,0.0,1.0,11620500.48,683647959.04,0.0
2015,PAN,POL,0.032936536,PAN,POL,591.0,616.0,9933.0,0.0,0.0,52132290.56,477336797.184,1.0
2005,PAN,KOR,0.036017463,PAN,KOR,591.0,410.0,14164.0,0.0,0.0,15464699.904,898134310.912,0.0
2015,CRI,VEN,0.0,CRI,VEN,188.0,862.0,1886.0,0.0,1.0,54840102.912,,0.0
2010,PAN,PHL,0.0030411291,PAN,PHL,591.0,608.0,16563.0,0.0,0.0,28814100.48,199589445.632,0.0
2000,CRI,ITA,0.1424122,CRI,ITA,188.0,380.0,9818.0,0.0,0.0,15946442.752,1142213967.872,0.0
2010,CRI,FIN,0.025732039,CRI,FIN,188.0,246.0,10080.0,0.0,0.0,36298326.016,247799808.0,0.0
2005,CRI,CUB,3.9810507,CRI,CUB,188.0,192.0,1471.0,0.0,1.0,19964893.184,42644201.472,0.0
2000,CRI,MDA,0.0,CRI,MDA,188.0,498.0,10886.0,0.0,0.0,15946442.752,1288420.224,0.0
2005,COL,ARM,0.0,COL,ARM,170.0,51.0,12045.0,0.0,0.0,146520129.536,4900436.992,0.0
2000,CRI,MWI,0.0,CRI,MWI,188.0,454.0,13412.0,0.0,0.0,15946442.752,1743506.304,0.0
1995,CRI,CYP,0.007927807,CRI,CYP,188.0,196.0,11776.0,0.0,0.0,11722356.736,9250143.232,0.0
2005,PAN,NIC,0.038499489,PAN,NIC,591.0,558.0,814.0,0.0,1.0,15464699.904,6322582.528,0.0
2000,PAN,QAT,0.0,PAN,QAT,591.0,634.0,13505.0,0.0,0.0,11620500.48,17759889.408,0.0
2010,CRI,URY,0.0045080693,CRI,URY,188.0,858.0,5762.0,0.0,1.0,36298326.016,38881103.872,0.0
2000,CRI,JAM,6.1024895,CRI,JAM,188.0,388.0,1190.0,0.0,0.0,15946442.752,9008629.76,0.0
2000,CRI,ERI,0.0,CRI,ERI,188.0,232.0,13155.0,0.0,0.0,15946442.752,706370.816,0.0
2010,COL,SVK,0.11587793,COL,SVK,170.0,703.0,9719.0,0.0,0.0,287018188.8,89011920.896,0.0
2005,PAN,AZE,0.0,PAN,AZE,591.0,31.0,12480.0,0.0,0.0,15464699.904,13245421.568,0.0
2005,CRI,SUR,0.0035076335,CRI,SUR,188.0,740.0,3218.0,0.0,0.0,19964893.184,1793557.888,0.0
1995,PAN,COL,1.9572899,PAN,COL,591.0,170.0,772.0,1.0,1.0,7906100.224,92507275.264,0.0
2005,CRI,GEO,0.0,CRI,GEO,188.0,268.0,12282.0,0.0,0.0,19964893.184,6411147.264,0.0
1995,CRI,ZAF,0.013266981,CRI,ZAF,188.0,710.0,11774.0,0.0,0.0,11722356.736,151113089.024,0.0
2010,CRI,HKG,0.082318157,CRI,HKG,188.0,344.0,15929.0,0.0,0.0,36298326.016,228637704.192,0.0
2005,PAN,SWZ,0.0,PAN,SWZ,591.0,748.0,12510.0,0.0,0.0,15464699.904,2584077.824,0.0
2000,CRI,GEO,0.0,CRI,GEO,188.0,268.0,12282.0,0.0,0.0,15946442.752,3057453.568,0.0
2005,CRI,LBR,0.0,CRI,LBR,188.0,430.0,8072.0,0.0,0.0,19964893.184,542000.0,0.0
2015,COL,BDI,0.0,COL,BDI,170.0,108.0,11539.0,0.0,0.0,291519594.496,3097324.8,0.0
2005,COL,SYR,0.0096177449,COL,SYR,170.0,760.0,11588.0,0.0,0.0,146520129.536,28858966.016,0.0
2000,CRI,BMU,2.2222223e-06,CRI,BMU,188.0,60.0,3174.0,0.0,0.0,15946442.752,3480218.88,0.0
2015,CRI,ARE,0.41508135,CRI,ARE,188.0,784.0,14144.0,0.0,0.0,54840102.912,357949210.624,0.0
2010,COL,ECU,239.92976,COL,ECU,170.0,218.0,990.0,1.0,1.0,287018188.8,69555363.84,1.0
2010,COL,LTU,0.011055465,COL,LTU,170.0,440.0,10191.0,0.0,0.0,287018188.8,36709511.168,0.0
2010,CRI,ETH,4.1666666e-05,CRI,ETH,188.0,231.0,13361.0,0.0,0.0,36298326.016,29933791.232,0.0
2005,COL,HTI,0.0,COL,HTI,170.0,332.0,1553.0,0.0,0.0,146520129.536,4154289.92,0.0
2005,CRI,KGZ,0.0,CRI,KGZ,188.0,417.0,13772.0,0.0,0.0,19964893.184,2459876.096,0.0
2015,PAN,TZA,0.00044528526,PAN,TZA,591.0,834.0,13290.0,0.0,0.0,52132290.56,45628248.064,0.0
1995,COL,VNM,0.0,COL,VNM,170.0,704.0,,,,92507275.264,,
2015,PAN,LCA,0.30434552,PAN,LCA,591.0,662.0,2095.0,0.0,0.0,52132290.56,1431135.744,0.0
2010,COL,SWE,19.124479,COL,SWE,170.0,752.0,9690.0,0.0,0.0,287018188.8,488377679.872,0.0
1995,COL,JPN,0.016692102,COL,JPN,170.0,392.0,14330.0,0.0,0.0,92507275.264,5333925756.928,0.0
2005,COL,ISL,0.35857055,COL,ISL,170.0,352.0,7798.0,0.0,0.0,146520129.536,16798507.008,0.0
2005,PAN,BGD,1.7199399,PAN,BGD,591.0,50.0,16226.0,0.0,0.0,15464699.904,60277559.296,0.0
2005,PAN,POL,0.018949199,PAN,POL,591.0,616.0,9933.0,0.0,0.0,15464699.904,304412033.024,0.0
2015,COL,DZA,0.34586611,COL,DZA,170.0,12.0,8560.0,0.0,0.0,291519594.496,164779474.944,0.0
2000,PAN,KWT,0.0,PAN,KWT,591.0,414.0,12977.0,0.0,0.0,11620500.48,37718011.904,0.0
1995,PAN,ZWE,0.00025083529,PAN,ZWE,591.0,716.0,12489.0,0.0,0.0,7906100.224,7111270.912,0.0
2000,PAN,SLV,1.9258454,PAN,SLV,591.0,222.0,1176.0,0.0,1.0,11620500.48,13134100.48,0.0
2015,CRI,CAN,1.8562316,CRI,CAN,188.0,124.0,3770.0,0.0,0.0,54840102.912,1552807624.704,1.0
1995,COL,LCA,0.0034975815,COL,LCA,170.0,662.0,1773.0,0.0,0.0,92507275.264,560811.072,0.0
1995,CRI,TZA,0.0,CRI,TZA,188.0,834.0,13794.0,0.0,0.0,11722356.736,5255221.248,0.0
1995,CRI,GEO,0.0,CRI,GEO,188.0,268.0,12282.0,0.0,0.0,11722356.736,2693731.84,0.0
2005,CRI,CUB,1.9600904,CRI,CUB,188.0,192.0,1471.0,0.0,1.0,19964893.184,42644201.472,0.0
2015,CRI,LCA,0.055985257,CRI,LCA,188.0,662.0,2554.0,0.0,0.0,54840102.912,1431135.744,0.0
2005,PAN,TTO,0.60680968,PAN,TTO,591.0,780.0,1983.0,0.0,0.0,15464699.904,16088526.848,0.0
2010,PAN,BTN,0.0,PAN,BTN,591.0,64.0,15806.0,0.0,0.0,28814100.48,1585396.224,0.0
2005,CRI,ESP,13.363769,CRI,ESP,188.0,724.0,8490.0,0.0,1.0,19964893.184,1157247664.128,0.0
1995,COL,NGA,0.45990631,COL,NGA,170.0,566.0,8579.0,0.0,0.0,92507275.264,28546959.36,0.0
2015,CRI,BHS,0.91235763,CRI,BHS,188.0,44.0,1820.0,0.0,0.0,54840102.912,8853999.616,0.0
2010,COL,NGA,0.013735322,COL,NGA,170.0,566.0,8579.0,0.0,0.0,287018188.8,369062412.288,0.0
2005,CRI,PAN,0.5723182,CRI,PAN,188.0,591.0,511.0,1.0,1.0,19964893.184,15464699.904,0.0
2000,COL,YEM,0.0,COL,YEM,170.0,887.0,12884.0,0.0,0.0,99886579.712,9636342.784,0.0
2015,CRI,ECU,0.38385424,CRI,ECU,188.0,218.0,1415.0,0.0,1.0,54840102.912,100176805.888,0.0
2005,PAN,MKD,0.0,PAN,MKD,591.0,807.0,10240.0,0.0,0.0,15464699.904,5985808.896,0.0
1995,COL,BHR,0.0101668,COL,BHR,170.0,48.0,13161.0,0.0,0.0,92507275.264,5849467.904,0.0
2010,PAN,HTI,0.0,PAN,HTI,591.0,332.0,1310.0,0.0,0.0,28814100.48,6622541.312,0.0
2015,COL,LTU,0.068564795,COL,LTU,170.0,440.0,10191.0,0.0,0.0,291519594.496,41402023.936,1.0
2000,COL,NZL,0.0076753283,COL,NZL,170.0,554.0,12197.0,0.0,0.0,99886579.712,52011593.728,0.0
2000,COL,CAN,0.66827917,COL,CAN,170.0,124.0,4362.0,0.0,0.0,99886579.712,739455926.272,0.0
1995,CRI,TUR,0.0072631976,CRI,TUR,188.0,792.0,11158.0,0.0,0.0,11722356.736,169485942.784,0.0
2000,COL,JPN,0.60410404,COL,JPN,170.0,392.0,14330.0,0.0,0.0,99886579.712,4731198504.96,0.0
2000,PAN,CMR,0.0,PAN,CMR,591.0,120.0,9863.0,0.0,0.0,11620500.48,9287367.68,0.0
1995,CRI,MHL,0.0,CRI,MHL,188.0,584.0,11461.0,0.0,0.0,11722356.736,120230.0,0.0
2015,PAN,BWA,0.0,PAN,BWA,591.0,72.0,11983.0,0.0,0.0,52132290.56,14430608.384,0.0
2005,PAN,BRN,0.0,PAN,BRN,591.0,96.0,17796.0,0.0,0.0,15464699.904,9531403.264,0.0
2005,COL,IND,0.70265526,COL,IND,170.0,356.0,15221.0,0.0,0.0,146520129.536,834215018.496,0.0
2000,COL,AFG,0.0,COL,AFG,170.0,4.0,14220.0,0.0,0.0,99886579.712,,0.0
2005,CRI,AZE,0.0078746965,CRI,AZE,188.0,31.0,12709.0,0.0,0.0,19964893.184,13245421.568,0.0
1995,CRI,PRY,0.0022477144,CRI,PRY,188.0,600.0,4839.0,0.0,1.0,11722356.736,9062131.712,0.0
2005,CRI,LVA,0.0,CRI,LVA,188.0,428.0,10164.0,0.0,0.0,19964893.184,16041840.64,0.0
2005,COL,IRQ,0.0340335,COL,IRQ,170.0,368.0,12318.0,0.0,0.0,146520129.536,49954889.728,0.0
2000,COL,MYS,0.36670214,COL,MYS,170.0,458.0,19033.0,0.0,0.0,99886579.712,93789470.72,0.0
2000,COL,QAT,0.0016215967,COL,QAT,170.0,634.0,13288.0,0.0,0.0,99886579.712,17759889.408,0.0
1995,COL,SAU,0.0035035415,COL,SAU,170.0,682.0,12854.0,0.0,0.0,92507275.264,142457683.968,0.0
2015,PAN,SGP,0.093543924,PAN,SGP,591.0,702.0,18810.0,0.0,0.0,52132290.56,296840691.712,1.0
2010,COL,ROU,0.26988739,COL,ROU,170.0,642.0,10459.0,0.0,0.0,287018188.8,164792254.464,0.0
2005,PAN,NOR,0.052836739,PAN,NOR,591.0,578.0,9162.0,0.0,0.0,15464699.904,304060071.936,0.0
2010,PAN,HRV,0.0,PAN,HRV,591.0,191.0,9722.0,0.0,0.0,28814100.48,59643817.984,0.0
1995,CRI,CAN,0.13493031,CRI,CAN,188.0,124.0,3770.0,0.0,0.0,11722356.736,602021298.176,0.0
2010,PAN,LAO,0.0,PAN,LAO,591.0,418.0,17013.0,0.0,0.0,28814100.48,7181441.024,0.0
2005,CRI,SDN,0.0,CRI,SDN,188.0,736.0,12498.0,0.0,0.0,19964893.184,,0.0
1995,COL,GHA,0.0057504443,COL,GHA,170.0,288.0,8188.0,0.0,0.0,92507275.264,6464389.632,0.0
1995,CRI,DEU,30.627382,CRI,DEU,188.0,276.0,9641.0,0.0,0.0,11722356.736,2590500978.688,0.0
2000,CRI,MOZ,0.0,CRI,MOZ,188.0,508.0,13155.0,0.0,0.0,15946442.752,4310090.752,0.0
2010,PAN,IRN,0.0,PAN,IRN,591.0,364.0,12885.0,0.0,0.0,28814100.48,422567968.768,0.0
2010,PAN,MMR,0.0,PAN,MMR,591.0,104.0,17112.0,0.0,0.0,28814100.48,49540812.8,0.0
2005,PAN,BEL,0.077885702,PAN,BEL,591.0,56.0,8809.0,0.0,0.0,15464699.904,386944991.232,0.0
2015,CRI,CUB,0.64894754,CRI,CUB,188.0,192.0,1471.0,0.0,1.0,54840102.912,87132798.976,0.0
2015,COL,PRT,0.1028038,COL,PRT,170.0,620.0,7528.0,0.0,0.0,291519594.496,199082295.296,1.0
1995,CRI,NER,0.0,CRI,NER,188.0,562.0,9356.0,0.0,0.0,11722356.736,1880803.328,0.0
2010,CRI,PSE,0.0,CRI,PSE,188.0,275.0,12038.0,0.0,0.0,36298326.016,,0.0
2000,COL,BRA,61.348206,COL,BRA,170.0,76.0,4311.0,1.0,0.0,99886579.712,644701814.784,0.0
2010,COL,PER,25.379129,COL,PER,170.0,604.0,1870.0,1.0,1.0,287018188.8,148522811.392,1.0
2000,COL,BRB,0.0063738506,COL,BRB,170.0,52.0,1846.0,0.0,0.0,99886579.712,3119500.032,0.0
2000,CRI,TJK,0.0,CRI,TJK,188.0,762.0,13950.0,0.0,0.0,15946442.752,860550.272,0.0
2005,CRI,MNG,0.0,CRI,MNG,188.0,496.0,13508.0,0.0,0.0,19964893.184,2523360.0,0.0
2015,PAN,EGY,0.018501,PAN,EGY,591.0,818.0,11466.0,0.0,0.0,52132290.56,332698025.984,0.0
2005,CRI,BEL,0.08169131,CRI,BEL,188.0,56.0,9050.0,0.0,0.0,19964893.184,386944991.232,0.0
2005,PAN,LBN,0.0,PAN,LBN,591.0,422.0,11692.0,0.0,0.0,15464699.904,21287561.216,0.0
2005,CRI,ESP,0.22768551,CRI,ESP,188.0,724.0,8490.0,0.0,1.0,19964893.184,1157247664.128,0.0
2010,CRI,URY,0.04350752,CRI,URY,188.0,858.0,5762.0,0.0,1.0,36298326.016,38881103.872,0.0
2010,COL,HRV,0.79814261,COL,HRV,170.0,191.0,9650.0,0.0,0.0,287018188.8,59643817.984,0.0
2010,PAN,DNK,0.0098000551,PAN,DNK,591.0,208.0,9318.0,0.0,0.0,28814100.48,319812403.2,0.0
2010,CRI,CAN,1.8155787,CRI,CAN,188.0,124.0,3770.0,0.0,0.0,36298326.016,1614072119.296,1.0
2010,COL,YEM,0.0,COL,YEM,170.0,887.0,12884.0,0.0,0.0,287018188.8,31743752.192,0.0
2010,PAN,VNM,0.33794561,PAN,VNM,591.0,704.0,,,,28814100.48,,
2015,PAN,PER,0.24584356,PAN,PER,591.0,604.0,2343.0,0.0,1.0,52132290.56,189212098.56,1.0
2010,CRI,TKM,0.0,CRI,TKM,188.0,795.0,13431.0,0.0,0.0,36298326.016,22148069.376,0.0
2005,PAN,SYR,0.0,PAN,SYR,591.0,760.0,11733.0,0.0,0.0,15464699.904,28858966.016,0.0
2010,COL,BEL,0.8569231,COL,BEL,170.0,56.0,8800.0,0.0,0.0,287018188.8,484404264.96,0.0
2015,COL,MOZ,0.10220344,COL,MOZ,170.0,508.0,11893.0,0.0,0.0,291519594.496,14798399.488,0.0
1995,CRI,AZE,0.0,CRI,AZE,188.0,31.0,12709.0,0.0,0.0,11722356.736,3052467.456,0.0
2000,COL,SGP,0.00230115,COL,SGP,170.0,702.0,19316.0,0.0,0.0,99886579.712,95835971.584,0.0
2015,CRI,SEN,0.11297103,CRI,SEN,188.0,686.0,7244.0,0.0,0.0,54840102.912,13609977.856,0.0
2015,CRI,BFA,0.014359224,CRI,BFA,188.0,854.0,8983.0,0.0,0.0,54840102.912,11148759.04,0.0
2010,PAN,SVK,0.0091910549,PAN,SVK,591.0,703.0,9758.0,0.0,0.0,28814100.48,89011920.896,0.0
1995,PAN,TUN,0.0042586611,PAN,TUN,591.0,788.0,9391.0,0.0,0.0,7906100.224,18030876.672,0.0
1995,COL,KWT,0.040698543,COL,KWT,170.0,414.0,12794.0,0.0,0.0,92507275.264,27191687.168,0.0
2005,PAN,MOZ,0.0099634444,PAN,MOZ,591.0,508.0,12656.0,0.0,0.0,15464699.904,6578515.456,0.0
2010,PAN,HND,8.7577896,PAN,HND,591.0,340.0,1010.0,0.0,1.0,28814100.48,15839344.64,1.0
2000,COL,NAM,0.0,COL,NAM,170.0,516.0,10331.0,0.0,0.0,99886579.712,3908645.632,0.0
2005,COL,BLR,0.0,COL,BLR,170.0,112.0,10355.0,0.0,0.0,146520129.536,30210091.008,0.0
2005,PAN,ROU,0.0,PAN,ROU,591.0,642.0,10532.0,0.0,0.0,15464699.904,99172614.144,0.0
2005,CRI,BRA,0.013063768,CRI,BRA,188.0,76.0,5507.0,0.0,0.0,19964893.184,882185732.096,0.0
1995,COL,CHN,0.26033306,COL,CHN,170.0,156.0,15713.0,0.0,0.0,92507275.264,728007573.504,0.0
2000,COL,AFG,0.0,COL,AFG,170.0,4.0,14220.0,0.0,0.0,99886579.712,,0.0
2015,CRI,MMR,0.0,CRI,MMR,188.0,104.0,17047.0,0.0,0.0,54840102.912,62600904.704,0.0
1995,PAN,KHM,0.0,PAN,KHM,591.0,116.0,17679.0,0.0,0.0,7906100.224,3441205.504,0.0
2005,COL,BLR,0.0,COL,BLR,170.0,112.0,10355.0,0.0,0.0,146520129.536,30210091.008,0.0
2000,COL,LTU,1.4755017e-05,COL,LTU,170.0,440.0,10191.0,0.0,0.0,99886579.712,11434200.064,0.0
2005,PAN,SEN,0.0,PAN,SEN,591.0,686.0,6774.0,0.0,0.0,15464699.904,8707014.656,0.0
2000,CRI,ISR,0.01713486,CRI,ISR,188.0,376.0,12039.0,0.0,0.0,15946442.752,131451207.68,0.0
2005,PAN,AZE,0.0,PAN,AZE,591.0,31.0,12480.0,0.0,0.0,15464699.904,13245421.568,0.0
2000,PAN,POL,0.0,PAN,POL,591.0,616.0,9933.0,0.0,0.0,11620500.48,171708022.784,0.0
1995,COL,LBN,0.0,COL,LBN,170.0,422.0,11512.0,0.0,0.0,92507275.264,11718795.264,0.0
1995,PAN,CMR,0.00012496802,PAN,CMR,591.0,120.0,9863.0,0.0,0.0,7906100.224,8733230.08,0.0
2015,COL,PAK,6.9218593,COL,PAK,170.0,586.0,14703.0,0.0,0.0,291519594.496,271049883.648,0.0
2005,CRI,DOM,14.639582,CRI,DOM,188.0,214.0,1798.0,0.0,1.0,19964893.184,33969725.44,1.0
2005,PAN,LUX,0.0,PAN,LUX,591.0,442.0,8940.0,0.0,0.0,15464699.904,37023580.16,0.0
2005,PAN,ETH,0.069423482,PAN,ETH,591.0,230.0,,,,15464699.904,,
2000,COL,KGZ,0.0,COL,KGZ,170.0,417.0,13878.0,0.0,0.0,99886579.712,1369691.904,0.0
2005,PAN,NLD,4.1928759,PAN,NLD,591.0,528.0,8843.0,0.0,0.0,15464699.904,672357351.424,0.0
1995,COL,VNM,0.0,COL,VNM,170.0,704.0,,,,92507275.264,,
2010,CRI,IRN,0.0,CRI,IRN,188.0,364.0,13140.0,0.0,0.0,36298326.016,422567968.768,0.0
2000,PAN,KEN,0.0,PAN,KEN,591.0,404.0,12935.0,0.0,0.0,11620500.48,12705350.656,0.0
2010,CRI,MLT,0.042212464,CRI,MLT,188.0,470.0,10135.0,0.0,0.0,36298326.016,8163841.024,0.0
2015,COL,BLR,0.04006552,COL,BLR,170.0,112.0,10355.0,0.0,0.0,291519594.496,56454774.784,0.0
2005,PAN,TON,0.0,PAN,TON,591.0,776.0,10958.0,0.0,0.0,15464699.904,264812.96,0.0
2015,PAN,TKM,0.0,PAN,TKM,591.0,795.0,13225.0,0.0,0.0,52132290.56,35799629.824,0.0
2000,COL,BMU,0.0,COL,BMU,170.0,60.0,3214.0,0.0,0.0,99886579.712,3480218.88,0.0
1995,CRI,MUS,0.0,CRI,MUS,188.0,480.0,15761.0,0.0,0.0,11722356.736,4040342.016,0.0
2005,COL,PAN,20.331577,COL,PAN,170.0,591.0,772.0,1.0,1.0,146520129.536,15464699.904,0.0
2000,PAN,LBN,0.095676996,PAN,LBN,591.0,422.0,11692.0,0.0,0.0,11620500.48,17260365.824,0.0
2005,CRI,ZMB,0.0,CRI,ZMB,188.0,894.0,12689.0,0.0,0.0,19964893.184,8331864.064,0.0
1995,CRI,SVK,0.039836794,CRI,SVK,188.0,703.0,10011.0,0.0,0.0,11722356.736,25733042.176,0.0
1995,COL,UGA,0.00056282588,COL,UGA,170.0,800.0,11865.0,0.0,0.0,92507275.264,5755819.008,0.0
2010,COL,MMR,0.0,COL,MMR,170.0,104.0,17409.0,0.0,0.0,287018188.8,49540812.8,0.0
2010,CRI,RWA,1.1111111e-05,CRI,RWA,188.0,646.0,12702.0,0.0,0.0,36298326.016,5698548.736,0.0
2005,PAN,MMR,0.0,PAN,MMR,591.0,104.0,17112.0,0.0,0.0,15464699.904,11986972.672,0.0
1995,CRI,EGY,0.0,CRI,EGY,188.0,818.0,11819.0,0.0,0.0,11722356.736,60159246.336,0.0
2005,CRI,CMR,7.0425091,CRI,CMR,188.0,120.0,10355.0,0.0,0.0,19964893.184,16587857.92,0.0
2000,PAN,KEN,0.0,PAN,KEN,591.0,404.0,12935.0,0.0,0.0,11620500.48,12705350.656,0.0
2015,CRI,UKR,0.0045160279,CRI,UKR,188.0,804.0,10838.0,0.0,0.0,54840102.912,91030962.176,0.0
2010,CRI,PNG,0.00061599998,CRI,PNG,188.0,598.0,14416.0,0.0,0.0,36298326.016,9480047.616,0.0
2015,COL,ISL,0.011570928,COL,ISL,170.0,352.0,7798.0,0.0,0.0,291519594.496,16783715.328,1.0
2010,PAN,IRN,0.13300683,PAN,IRN,591.0,364.0,12885.0,0.0,0.0,28814100.48,422567968.768,0.0
2005,COL,PER,67.871536,COL,PER,170.0,604.0,1870.0,1.0,1.0,146520129.536,74963812.352,1.0
2015,CRI,RWA,0.0,CRI,RWA,188.0,646.0,12702.0,0.0,0.0,54840102.912,8261034.496,0.0
2000,COL,MWI,0.00078186073,COL,MWI,170.0,454.0,12199.0,0.0,0.0,99886579.712,1743506.304,0.0
2005,PAN,AUT,0.016341895,PAN,AUT,591.0,40.0,9703.0,0.0,0.0,15464699.904,314641154.048,0.0
2005,CRI,PAN,35.359463,CRI,PAN,188.0,591.0,511.0,1.0,1.0,19964893.184,15464699.904,0.0
2005,PAN,GBR,0.10578237,PAN,GBR,591.0,826.0,8497.0,0.0,0.0,15464699.904,2412116443.136,0.0
2015,CRI,COL,0.15777062,CRI,COL,188.0,170.0,1251.0,0.0,1.0,54840102.912,291519594.496,0.0
2010,PAN,TUR,0.35295075,PAN,TUR,591.0,792.0,10872.0,0.0,0.0,28814100.48,731168047.104,0.0
2015,CRI,BRA,0.44650897,CRI,BRA,188.0,76.0,5507.0,0.0,0.0,54840102.912,1803652694.016,0.0
2015,PAN,SWE,0.47084665,PAN,SWE,591.0,752.0,9580.0,0.0,0.0,52132290.56,495694348.288,1.0
2015,CRI,MYS,0.62726551,CRI,MYS,188.0,458.0,,,,54840102.912,,
2000,COL,COG,0.0,COL,COG,170.0,178.0,9986.0,0.0,0.0,99886579.712,3219910.656,0.0
2015,COL,BOL,3.624588,COL,BOL,170.0,68.0,2424.0,0.0,1.0,291519594.496,33000198.144,1.0
2010,COL,SLE,0.0,COL,SLE,170.0,694.0,6738.0,0.0,0.0,287018188.8,2578159.616,0.0
2015,PAN,IND,0.075352132,PAN,IND,591.0,356.0,15152.0,0.0,0.0,52132290.56,2111751061.504,0.0
2015,CRI,FJI,0.0015832315,CRI,FJI,188.0,242.0,11139.0,0.0,0.0,54840102.912,4391064.576,0.0
2005,PAN,TZA,0.0,PAN,TZA,591.0,834.0,13290.0,0.0,0.0,15464699.904,14141916.16,0.0
2000,CRI,GMB,0.0,CRI,GMB,188.0,270.0,7337.0,0.0,0.0,15946442.752,782913.856,0.0
2010,COL,HKG,1.776515,COL,HKG,170.0,344.0,16899.0,0.0,0.0,287018188.8,228637704.192,0.0
2015,COL,MKD,0.0,COL,MKD,170.0,807.0,10126.0,0.0,0.0,291519594.496,10051658.752,0.0
1995,CRI,AUT,0.16684352,CRI,AUT,188.0,40.0,9957.0,0.0,0.0,11722356.736,240457629.696,0.0
2000,COL,ISL,0.0023458595,COL,ISL,170.0,352.0,7798.0,0.0,0.0,99886579.712,8947860.48,0.0
1995,CRI,FIN,0.0051708403,CRI,FIN,188.0,246.0,10080.0,0.0,0.0,11722356.736,134199345.152,0.0
2010,CRI,PER,1.7230961,CRI,PER,188.0,604.0,2552.0,0.0,1.0,36298326.016,148522811.392,0.0
2010,CRI,OMN,9.0661029e-05,CRI,OMN,188.0,512.0,14520.0,0.0,0.0,36298326.016,58641354.752,0.0
1995,PAN,BMU,0.0047672982,PAN,BMU,591.0,60.0,2994.0,0.0,0.0,7906100.224,2030749.952,0.0
2010,PAN,SOM,0.0,PAN,SOM,591.0,706.0,13799.0,0.0,0.0,28814100.48,,0.0
2015,CRI,KGZ,0.01761435,CRI,KGZ,188.0,417.0,13772.0,0.0,0.0,54840102.912,6678178.304,0.0
2000,COL,DEU,0.54283184,COL,DEU,170.0,276.0,9434.0,0.0,0.0,99886579.712,1947208384.512,0.0
2000,COL,TUN,0.0,COL,TUN,170.0,788.0,9195.0,0.0,0.0,99886579.712,21473189.888,0.0
1995,CRI,SAU,0.0,CRI,SAU,188.0,682.0,13453.0,0.0,0.0,11722356.736,142457683.968,0.0
2015,COL,MNE,0.0054700687,COL,MNE,170.0,499.0,9942.0,0.0,0.0,291519594.496,4019889.152,0.0
2010,COL,IRQ,3.1111111e-05,COL,IRQ,170.0,368.0,12318.0,0.0,0.0,287018188.8,138516725.76,0.0
2015,CRI,AUT,0.028673127,CRI,AUT,188.0,40.0,9957.0,0.0,0.0,54840102.912,376967397.376,1.0
2000,COL,MYS,0.36670214,COL,MYS,170.0,458.0,,,,99886579.712,,
2000,CRI,SUR,0.017886,CRI,SUR,188.0,740.0,3218.0,0.0,0.0,15946442.752,892164.416,0.0
2000,COL,UGA,0.1137436,COL,UGA,170.0,800.0,11865.0,0.0,0.0,99886579.712,6193246.72,0.0
1995,COL,ITA,0.25394642,COL,ITA,170.0,380.0,9387.0,0.0,0.0,92507275.264,1171213647.872,0.0
2015,PAN,IND,38.743526,PAN,IND,591.0,356.0,15152.0,0.0,0.0,52132290.56,2111751061.504,0.0
1995,PAN,DNK,0.0,PAN,DNK,591.0,208.0,9318.0,0.0,0.0,7906100.224,185006964.736,0.0
1995,PAN,ITA,0.064799011,PAN,ITA,591.0,380.0,9514.0,0.0,0.0,7906100.224,1171213647.872,0.0
