year,iso3_tp_o,iso3_tp_d,trade_comb,trade_i,trade_e,pref,mfn,tariff,industry
2008,CAN,BGR,0.15640146,0.17137343,0.09203992,,0.11344695,0.11344695,Minerals (26)
2000,MEX,PAN,4.0575581,4.2342272,21.062908,,0.076823682,0.076823682,Textiles (17t19)
2003,MEX,VEN,3.2179043,3.5259473,4.0660682,0.10070992,0.13549268,0.13549268,Minerals (26)
2010,CAN,JAM,28.698845,30.980158,24.368952,,0.19463022,0.19463022,Food (15t16)
2003,MEX,VNM,0.055980753,0.059578769,0.041558668,0.080840394,0.24242607,0.24242607,Other (36)
2007,CAN,PAK,0.21944121,0.24044785,0.15384467,,0.2132622,0.2132622,Minerals (26)
2003,CAN,YEM,0.14164262,0.14879417,1.0010927,,0.18897058,0.18897058,Vehicles (34t35)
2010,USA,POL,731.04401,775.06396,365.34827,,0.086664155,0.086664155,Chemicals (23t25)
2009,USA,PHL,3470.7576,3589.012,2833.0715,,0.029944045,0.029944045,Machines (29t33)
2007,MEX,BHS,0.44802019,0.463285,2.1195505,,0.33279923,0.33279923,Machines (29t33)
2005,MEX,TON,0.0,0.0,0.0,,0.13477951,0.13477951,Chemicals (23t25)
2001,MEX,LKA,0.25507179,0.2637625,0.2206815,0.061470591,0.060546745,0.060295269,Machines (29t33)
2009,MEX,CRI,57.09454,61.82542,64.971794,0.001342478,0.058140296,0.058140296,Wood-Paper (20t22)
2001,USA,YEM,18.299631,19.754297,21.339357,,0.1614123,0.1614123,Food (15t16)
2005,MEX,CHN,1149.3123,1188.4713,321.50937,,0.092866465,0.092866465,Machines (29t33)
2010,USA,BRB,63.58453,68.638962,48.115471,,0.17397648,0.17397648,Food (15t16)
2004,USA,CRI,285.11508,308.73984,262.20032,0.001342478,0.061290074,0.061290074,Wood-Paper (20t22)
2002,CAN,GHA,5.5743694,6.0174847,1.1647822,,0.17316785,0.17316785,Food (15t16)
2008,USA,BLR,7.6732044,8.3090096,2.3327303,,0.13360748,0.13360748,Wood-Paper (20t22)
2010,MEX,OMN,0.069326289,0.075070694,0.010426921,,0.048,0.048,Wood-Paper (20t22)
2004,USA,GBR,548.19684,572.06573,622.44141,,,,Textiles (17t19)
2003,USA,UZB,0.0,0.0,,,0.073010385,0.073010385,Metals (27t28)
2007,CAN,JAM,11.515237,12.096643,4.8738427,,0.065261394,0.065261394,Vehicles (34t35)
2002,CAN,SVK,1.2996916,1.4073846,1.1320188,0.0,0.048379492,0.048379492,Wood-Paper (20t22)
2008,MEX,ARE,13.971658,14.734266,9.32936,,0.048697915,0.048697915,Metals (27t28)
2000,CAN,MUS,0.018719466,0.019922609,0.042715669,,0.38195905,0.38195905,Other (36)
2002,USA,CHE,106.94234,115.44335,232.67101,,0.0,0.0,Food (15t16)
2001,CAN,GAB,0.0458657,0.047862723,0.086636834,,0.23370457,0.23370457,Textiles (17t19)
2009,CAN,TKM,0.0,0.0,,,0.033088237,0.033088237,Vehicles (34t35)
2002,CAN,ESP,83.283257,86.120857,52.397121,0.0,0.022568738,0.022568738,Machines (29t33)
2006,CAN,TZA,0.83200043,0.87400824,1.8298056,,0.066369116,0.066369116,Vehicles (34t35)
2003,USA,PSE,4.4396749,4.5909419,0.0491696,0.0,0.030866526,0.0,Machines (29t33)
2006,USA,KWT,165.14346,174.15739,174.5201,,0.048737027,0.048737027,Metals (27t28)
2002,MEX,UZB,0.0,0.0,,,0.073010385,0.073010385,Metals (27t28)
2004,CAN,NIC,0.079876132,0.087522499,0.026144084,,0.061790243,0.061790243,Minerals (26)
2004,MEX,LBY,0.0,0.0,0.0,,0.14188133,0.14188133,Wood-Paper (20t22)
2005,MEX,ETH,0.00018312746,0.00019110095,2.3000001e-05,,0.3379055,0.3379055,Textiles (17t19)
2005,CAN,BFA,0.29811624,0.32281831,0.2857002,,0.11385185,0.11385185,Wood-Paper (20t22)
2009,MEX,ISL,0.33877152,0.36570099,0.0011448334,0.010271929,0.11939031,0.10086975,Food (15t16)
2001,USA,CZE,25.219551,27.224293,35.978344,,0.13487376,0.13487376,Food (15t16)
2010,USA,GEO,4.9994564,5.3207831,3.5186889,,0.0017021276,0.0017021276,Other (36)
2001,USA,SLE,7.610146,0.0,7.610146,,0.18483359,0.18483359,Food (15t16)
2005,MEX,CAN,346.35052,368.6113,69.997124,0.014538297,0.046981916,0.014538297,Other (36)
2001,MEX,LBY,0.0,0.0,0.0,,0.40588352,0.40588352,Other (36)
2001,CAN,MDV,2.4387474,2.5618801,0.22502349,,0.42114043,0.42114043,Vehicles (34t35)
2004,CAN,PNG,0.31549752,0.33271816,0.57879698,,0.01983564,0.01983564,Metals (27t28)
2004,CAN,PRY,0.21563467,0.22740453,0.52063024,,0.12930967,0.12930967,Metals (27t28)
2004,CAN,KGZ,0.13424771,0.14287612,0.093506381,,0.073404253,0.073404253,Other (36)
2005,CAN,THA,3.4684699,3.8004987,2.9932325,,0.11862805,0.11862805,Minerals (26)
2007,MEX,BRN,0.029715247,0.031337179,0.0,,0.0012686852,0.0012686852,Metals (27t28)
2001,CAN,MYS,35.473331,37.609364,39.727028,,0.04960604,0.04960604,Chemicals (23t25)
2003,USA,PNG,12.590816,13.348974,5.1781368,,0.012316375,0.012316375,Chemicals (23t25)
2005,USA,ERI,0.0,0.0,,,,,Textiles (17t19)
2002,CAN,NZL,3.127636,3.3286564,3.3444743,0.010149733,0.042501062,0.01044149,Other (36)
2004,CAN,RUS,38.530228,40.85033,25.623146,,0.072364375,0.072364375,Chemicals (23t25)
2000,CAN,MDV,0.78508902,0.81183827,0.062337417,,0.20407611,0.20407611,Machines (29t33)
2005,CAN,QAT,4.1443067,4.393857,5.4781027,,0.048277292,0.048277292,Chemicals (23t25)
2006,MEX,NZL,1.7328788,1.8442549,0.39879504,0.033269681,0.042492021,0.033269681,Other (36)
2008,CAN,LCA,1.2330617,1.3073106,1.1835679,,0.060295321,0.060295321,Chemicals (23t25)
2000,CAN,BLR,0.190467,0.2087,0.0,,0.14424573,0.14424573,Minerals (26)
2008,USA,SVN,206.17059,213.19518,72.322945,,0.095179088,0.095179088,Machines (29t33)
2004,CAN,VEN,38.881165,40.205914,51.975544,,0.097001284,0.097001284,Machines (29t33)
2008,CAN,SLE,0.47751158,0.0,0.47751158,,0.08041545,0.08041545,Chemicals (23t25)
2009,MEX,TZA,0.008543076,0.0089744171,0.0,,0.066552937,0.066552937,Vehicles (34t35)
2006,MEX,BHR,0.41908365,0.44024324,0.095945336,,0.042279411,0.042279411,Vehicles (34t35)
2008,CAN,MMR,0.0071645556,0.0,0.0071645556,,0.094739892,0.094739892,Other (36)
2006,USA,GMB,3.6957774,3.9183192,1.4633254,,0.087446392,0.087446392,Chemicals (23t25)
2004,MEX,MUS,0.0011941834,0.0013085,9.8500001e-05,,0.21989328,0.21989328,Minerals (26)
2005,USA,DOM,634.99786,662.64612,850.67316,0.0,0.099134237,0.099134237,Textiles (17t19)
2002,CAN,BLZ,0.53898448,0.56245226,0.019743644,,0.11275405,0.11275405,Textiles (17t19)
2002,CAN,KAZ,8.5521669,8.9839668,5.0384278,,0.060783826,0.060783826,Vehicles (34t35)
2001,CAN,MAC,0.03586382,0.03816887,0.036825687,,0.0,0.0,Other (36)
2005,USA,LCA,45.649857,47.205223,26.512037,,0.058767255,0.058767255,Machines (29t33)
2007,MEX,VNM,1.1482433,1.2395189,1.2279408,0.15817899,0.31834966,0.31834966,Food (15t16)
2003,MEX,SGP,4.0155916,4.3347974,4.0223947,0.0,0.0,0.0,Food (15t16)
2007,CAN,VNM,2.7029986,2.8767269,1.9604361,0.055268627,0.24242607,0.24242607,Other (36)
2004,USA,BEL,667.94244,704.40045,957.76703,,0.020334255,0.020334255,Metals (27t28)
2000,CAN,MAC,0.00016374428,0.00017941918,0.0,,0.0,0.0,Minerals (26)
2002,USA,GMB,0.33825871,0.35999942,0.31993818,,0.17723404,0.17723404,Other (36)
2009,USA,LVA,8.4852409,8.9961824,19.835855,,0.037681811,0.037681811,Chemicals (23t25)
2010,CAN,PAK,3.2359841,3.3768809,2.8297808,,0.18786834,0.18786834,Textiles (17t19)
2010,MEX,IDN,90.246155,93.320984,15.940235,,0.055276815,0.055276815,Machines (29t33)
2008,MEX,PNG,0.97022635,0.0,0.97022635,,0.0020216962,0.0020216962,Machines (29t33)
2002,CAN,LKA,1.1978747,1.2386881,1.774874,,0.060546745,0.060546745,Machines (29t33)
2005,MEX,TTO,2.1707482,2.3506174,2.0922801,,0.064866669,0.064866669,Wood-Paper (20t22)
2009,CAN,AGO,1.0387346,1.1012821,0.53461039,,0.052517243,0.052517243,Chemicals (23t25)
2002,MEX,KGZ,0.0,0.0,0.0,0.073036842,0.058870669,0.058870669,Wood-Paper (20t22)
2005,USA,HKG,7895.6968,8164.7163,8379.2666,,0.0,0.0,Machines (29t33)
2009,MEX,POL,5.2875142,5.7936764,9.0419617,,0.089527436,0.089527436,Minerals (26)
2004,CAN,GMB,0.0028120703,0.0029345097,0.0,,0.15218054,0.15218054,Textiles (17t19)
2008,MEX,IDN,16.6283,17.535913,14.197203,,0.0717545,0.0717545,Metals (27t28)
2003,USA,BOL,8.1329412,8.6556654,6.8917041,,0.1,0.1,Other (36)
2001,MEX,GAB,0.048315339,0.052156001,0.014784,,0.24221821,0.24221821,Food (15t16)
2010,CAN,UGA,0.52476609,0.54761475,0.082523607,,0.21335287,0.21335287,Textiles (17t19)
2005,MEX,JAM,2.775378,2.9155071,1.3181405,,0.058161765,0.058161765,Vehicles (34t35)
2000,USA,CIV,1.904027,2.0264032,2.6746252,,0.049202129,0.049202129,Other (36)
2010,USA,GMB,0.35026941,0.37278202,1.2202566,,0.19680852,0.19680852,Other (36)
2010,USA,LTU,6.8779559,7.424695,102.20702,,0.14694157,0.14694157,Food (15t16)
2004,CAN,JOR,1.0722908,1.1412094,0.58384401,0.0,0.25883457,0.25883457,Other (36)
2007,CAN,MUS,0.33531824,0.35224849,0.35062692,,0.059729412,0.059729412,Vehicles (34t35)
2001,USA,PSE,20.731602,22.379589,0.012,0.085016891,0.084335156,0.064079329,Food (15t16)
2000,USA,KWT,37.971329,39.888504,253.99431,,0.039999999,0.039999999,Vehicles (34t35)
2005,CAN,CHN,724.16998,781.73535,695.13953,,0.17301844,0.17301844,Food (15t16)
2006,CAN,ZWE,0.61731386,0.63834679,1.2930031,,0.1263216,0.1263216,Machines (29t33)
2002,MEX,KEN,0.025304738,0.027401499,0.026267901,,0.22075556,0.22075556,Wood-Paper (20t22)
2003,MEX,MOZ,0.0,0.0,0.0,,0.19772944,0.19772944,Food (15t16)
2004,CAN,YEM,2.1641033,2.3434219,1.3274715,,0.14185199,0.14185199,Wood-Paper (20t22)
2007,CAN,ARM,1.1445748,1.1835724,0.87953502,,0.017082347,0.017082347,Machines (29t33)
2002,USA,POL,139.48473,145.55798,17.388737,,0.13644181,0.13644181,Textiles (17t19)
2001,CAN,FJI,0.494055,0.0,0.494055,,0.031530883,0.031530883,Machines (29t33)
2004,MEX,UKR,0.15518124,0.16515511,0.13224818,,0.14186543,0.14186543,Other (36)
2004,CAN,ARM,0.0068657561,0.0075229998,6.2999999e-05,,0.065548785,0.065548785,Minerals (26)
2008,MEX,BFA,0.00011763099,0.00012275272,0.0,,0.17447245,0.17447245,Textiles (17t19)
2004,USA,VEN,114.18188,121.52062,95.844681,,0.16289894,0.16289894,Other (36)
2005,USA,KGZ,6.3314533,6.8347502,0.39401034,,0.093375176,0.093375176,Food (15t16)
2004,MEX,SWZ,0.086613752,0.0,0.086613752,,,,Machines (29t33)
2010,MEX,MOZ,0.0524332,0.0,0.0524332,,0.10298163,0.10298163,Wood-Paper (20t22)
2005,CAN,SCG,0.0,0.0,,,0.07645122,0.07645122,Minerals (26)
2006,CAN,NPL,0.0091080004,0.0,0.0091080004,,0.17001583,0.17001583,Food (15t16)
2006,MEX,CHL,15.631466,16.874037,17.143026,0.0011571308,0.059999999,0.059999999,Food (15t16)
2001,USA,CZE,48.790035,52.832802,23.937515,,0.050686669,0.050686669,Wood-Paper (20t22)
2010,CAN,MAC,0.056381609,0.05945906,0.16812612,,0.0,0.0,Metals (27t28)
2000,CAN,ESP,35.928165,37.889214,19.347519,0.0,0.027926991,0.027926991,Metals (27t28)
2000,USA,PER,40.592125,43.201073,30.962975,0.0,0.12127659,0.12127659,Other (36)
2004,MEX,IND,1.1568168,1.2675565,0.84640384,0.106875,0.29664636,0.29664636,Minerals (26)
2004,USA,CAN,2459.8748,2695.3533,2894.8535,0.0,0.024028048,0.0,Minerals (26)
2002,USA,GMB,0.36102068,0.37673977,1.370013,,0.15218054,0.15218054,Textiles (17t19)
2010,CAN,LKA,5.1729784,5.6016135,2.4257898,,0.13227421,0.13227421,Wood-Paper (20t22)
2010,CAN,TUN,6.579215,6.9753833,3.9869645,,0.11436694,0.11436694,Chemicals (23t25)
2009,MEX,FIN,56.070759,58.901779,234.54926,0.008471569,0.0392875,0.008471569,Vehicles (34t35)
2010,CAN,MKD,0.11662963,0.12299557,0.030600499,,0.044643946,0.044643946,Metals (27t28)
2000,MEX,CAN,249.80934,263.44455,152.17462,0.0091792969,0.027295846,0.0091792969,Metals (27t28)
2005,USA,MAC,3.4366806,3.7214456,2.1556435,,0.0,0.0,Wood-Paper (20t22)
2004,CAN,PHL,30.467272,32.88916,39.776894,,0.11434934,0.11434934,Food (15t16)
2010,CAN,COG,0.071655959,0.077352002,1.1127019,,0.23016146,0.23016146,Food (15t16)
2005,CAN,BLZ,0.38236398,0.4032343,0.37392044,,0.058309168,0.058309168,Metals (27t28)
2004,USA,BMU,47.446507,0.0,47.446507,,0.067203701,0.067203701,Food (15t16)
2006,CAN,AUS,437.69583,452.60886,445.6572,0.0092519233,0.024597831,0.020359468,Machines (29t33)
2001,CAN,BMU,5.3327913,0.0,5.3327913,,0.21979208,0.21979208,Machines (29t33)
2001,MEX,MNG,0.0,0.0,0.0,,0.07,0.07,Wood-Paper (20t22)
2007,USA,MNE,0.26375413,0.27523816,0.80732763,,0.094075009,0.094075009,Textiles (17t19)
2008,MEX,ISR,1.187795,1.3015,1.1031324,0.0,0.051659755,0.0031792682,Minerals (26)
2000,MEX,UKR,0.2310304,0.24494193,0.078327388,,0.056295615,0.056295615,Chemicals (23t25)
2001,MEX,LBR,0.0,0.0,,,0.066247672,0.066247672,Metals (27t28)
2007,USA,PAN,175.79568,185.39104,131.52951,,0.068299025,0.068299025,Metals (27t28)
2009,CAN,PER,23.506756,25.454536,22.193855,0.0,0.073775999,0.073775999,Wood-Paper (20t22)
2009,USA,KEN,86.588058,90.959892,15.629791,,0.066552937,0.066552937,Vehicles (34t35)
2006,USA,COL,142.62868,151.79575,146.44844,0.031237779,0.16046117,0.16046117,Other (36)
2000,USA,AZE,0.22685538,0.24857175,0.31875485,,0.13482805,0.13482805,Minerals (26)
2000,USA,CYP,15.87275,16.674168,8.1148272,,0.039710294,0.039710294,Vehicles (34t35)
2000,CAN,PHL,48.862141,50.526951,47.062843,,0.046002168,0.046002168,Machines (29t33)
2009,CAN,ITA,137.77821,144.73465,97.53334,0.0087403227,0.0392875,0.0392875,Vehicles (34t35)
2002,CAN,PER,10.832133,11.423377,5.951756,0.0,0.082710549,0.082710549,Metals (27t28)
2009,CAN,NIC,0.026394328,0.028921001,0.05391017,,0.060719512,0.060719512,Minerals (26)
2001,USA,TUN,22.91522,23.912964,26.299896,,0.35348675,0.35348675,Textiles (17t19)
2004,CAN,PRT,2.8926954,3.1226401,3.6600604,0.012196815,0.1046446,0.1046446,Food (15t16)
2002,USA,PRT,24.376684,25.707224,20.118977,,0.044883564,0.044883564,Metals (27t28)
2003,USA,NER,4.7924023,5.0809774,5.540256,,0.0748825,0.0748825,Chemicals (23t25)
2007,USA,MUS,7.5454845,7.9264565,4.5998297,,0.059729412,0.059729412,Vehicles (34t35)
2000,CAN,KHM,0.20003299,0.21207802,0.1562625,,0.1105039,0.1105039,Chemicals (23t25)
2004,CAN,FIN,1.4445267,1.5828081,5.7455873,0.0,0.034368902,0.034368902,Minerals (26)
2002,MEX,HRV,0.0045558759,0.0049919998,0.0015495,,0.06699878,0.06699878,Minerals (26)
2005,MEX,HND,12.042349,12.650369,8.9264469,0.059464101,0.047364708,0.047364708,Vehicles (34t35)
2004,CAN,ZMB,0.52900195,0.55571133,8.1149473,,0.11691176,0.11691176,Vehicles (34t35)
2008,USA,JOR,5.5195227,6.0478945,3.9392176,0.11456439,0.18214451,0.099573173,Minerals (26)
2008,USA,LVA,17.125917,18.157158,27.183338,,0.037953481,0.037953481,Chemicals (23t25)
2004,CAN,ISR,1.8203274,1.9945834,2.0271962,0.0,0.052098781,0.0,Minerals (26)
2002,MEX,NGA,0.14167595,0.150207,0.12338389,,0.17850877,0.17850877,Chemicals (23t25)
2003,USA,UKR,27.38464,28.879362,13.810634,,0.056126121,0.056126121,Metals (27t28)
2007,CAN,MYS,125.47942,133.03519,92.396774,,0.043134343,0.043134343,Chemicals (23t25)
2003,USA,BRN,10.140638,10.582168,2.9512217,,0.008167292,0.008167292,Textiles (17t19)
2005,USA,BMU,17.372566,0.0,17.372566,,0.20170213,0.20170213,Other (36)
2007,USA,KEN,39.510323,41.889442,29.238914,,0.044452995,0.044452995,Chemicals (23t25)
2006,MEX,TJK,0.0,0.0,0.0,,0.066793777,0.066793777,Wood-Paper (20t22)
2007,USA,LKA,28.151369,30.484007,18.428497,,0.13329007,0.13329007,Wood-Paper (20t22)
2002,CAN,LBR,0.0,0.0,,,0.14485624,0.14485624,Textiles (17t19)
2004,USA,TJK,14.25302,0.0,14.25302,,0.074134946,0.074134946,Metals (27t28)
2009,CAN,JPN,62.141979,66.135986,48.024979,0.0022424657,0.01859415,0.01859415,Other (36)
2000,USA,ITA,351.1337,373.70184,337.49945,,0.028334575,0.028334575,Other (36)
2000,USA,LAO,0.0984101,0.0,0.0984101,,0.061369151,0.061369151,Metals (27t28)
2010,CAN,VNM,6.104507,6.3703008,2.7293725,0.0035908846,0.15272923,0.15272923,Textiles (17t19)
2008,MEX,BGR,0.85145539,0.93296331,0.50755602,0.18525793,0.11344695,0.11148109,Minerals (26)
2008,MEX,LBY,0.5160712,0.53854132,0.0,,0.0033118406,0.0033118406,Textiles (17t19)
2008,MEX,TUR,6.0272579,6.5063739,3.2817934,0.23800844,0.54526043,0.54066163,Food (15t16)
2008,MEX,CAF,0.032056,0.0,0.032056,,0.23016146,0.23016146,Food (15t16)
2009,USA,BRN,2.94381,3.1877356,0.75709713,,0.034508444,0.034508444,Wood-Paper (20t22)
2007,CAN,DOM,2.5279765,2.6904554,1.4446166,,0.17371437,0.17371437,Other (36)
2003,MEX,RWA,0.0,0.0,0.0,,0.066585481,0.066585481,Chemicals (23t25)
2003,MEX,FRA,11.61943,12.366238,2.5643682,0.0011173759,0.026659044,0.0011173759,Other (36)
2008,USA,JOR,106.17364,112.5669,102.20871,0.049385332,0.022387221,0.014814901,Chemicals (23t25)
2005,MEX,LCA,0.02053057,0.022495916,0.62852144,,0.075762197,0.075762197,Minerals (26)
2006,USA,MNG,4.0229363,4.2651782,1.4847685,,0.049951266,0.049951266,Chemicals (23t25)
2006,CAN,ESP,17.754761,18.895899,18.187387,0.0,0.026082978,0.026082978,Other (36)
2000,MEX,COL,50.27433,52.812687,14.229818,0.0,0.1301353,0.1301353,Vehicles (34t35)
2004,CAN,GTM,3.3291314,3.5295951,6.6734872,,0.021954289,0.021954289,Chemicals (23t25)
2010,USA,MLT,4.4093709,4.7598786,2.62341,,0.091599017,0.091599017,Food (15t16)
2005,MEX,AUT,8.2871876,8.7395229,1.1869518,0.038143829,0.068527505,0.03408628,Metals (27t28)
2004,CAN,SCG,1.5671575,1.6462834,1.9439323,,0.056116909,0.056116909,Vehicles (34t35)
2001,CAN,UKR,0.076147258,0.083436675,0.041784167,0.054458443,0.068750001,0.068750001,Minerals (26)
2002,CAN,ETH,0.22050692,0.23164034,0.44265065,,0.11807647,0.11807647,Vehicles (34t35)
2000,USA,GAB,5.2093554,5.5230374,4.1627669,,0.1194884,0.1194884,Chemicals (23t25)
2000,CAN,VNM,0.52619684,0.56001669,0.73872131,0.055268627,0.24223404,0.24223404,Other (36)
2003,MEX,JAM,4.7538972,4.9939222,0.30949515,,0.063777946,0.063777946,Vehicles (34t35)
2005,USA,COG,6.7889829,0.0,6.7889829,,0.12224665,0.12224665,Chemicals (23t25)
2010,USA,SVN,18.484802,20.01646,8.2219658,,0.091736004,0.091736004,Wood-Paper (20t22)
2001,CAN,BOL,0.43656471,0.46285254,0.1811395,,0.098834895,0.098834895,Chemicals (23t25)
2009,USA,KOR,8696.4053,8992.7051,8187.4512,0.0026653139,0.061242852,0.061242852,Machines (29t33)
2010,USA,NAM,6.2023349,6.57581,7.305604,,,,Chemicals (23t25)
2007,USA,ZWE,1.297215,1.4047028,1.2442133,,0.19246237,0.19246237,Wood-Paper (20t22)
2009,MEX,SRB,0.033753213,0.036984332,0.00039999999,,0.064555183,0.064555183,Minerals (26)
2005,USA,PAN,344.88199,356.63269,425.36374,,0.069670513,0.069670513,Machines (29t33)
2008,CAN,LVA,0.59438372,0.65128279,0.78994441,0.0,0.034387194,0.034387194,Minerals (26)
2007,CAN,FJI,3.980787,4.1817775,0.37190017,,0.12172353,0.12172353,Vehicles (34t35)
2001,CAN,NAM,0.015009396,0.015974084,0.11377834,,,,Other (36)
2003,USA,URY,67.516815,69.81723,157.09915,,0.11565069,0.11565069,Machines (29t33)
2003,USA,TKM,0.0,0.0,,,0.11513002,0.11513002,Food (15t16)
2008,CAN,AGO,9.7801189,0.0,9.7801189,,0.036623966,0.036623966,Machines (29t33)
2008,CAN,MDV,0.41235313,0.43486038,0.043319572,,0.22035968,0.22035968,Metals (27t28)
2010,USA,LBN,243.11682,251.40021,211.0733,,0.038946599,0.038946599,Machines (29t33)
2002,MEX,TUN,0.049478374,0.053578176,0.032842498,,0.34944621,0.34944621,Wood-Paper (20t22)
2007,USA,URY,7.5125065,8.2316628,3.8989789,,0.10721952,0.10721952,Minerals (26)
2005,USA,ARG,99.490837,105.88535,104.08717,,0.17636544,0.17636544,Other (36)
2007,USA,VEN,129.50957,139.80447,227.98192,,0.20079646,0.20079646,Food (15t16)
2006,USA,ETH,2.8055611,2.927717,2.6775002,,0.30574441,0.30574441,Textiles (17t19)
2010,CAN,CIV,0.045806441,0.050191395,0.019591,,0.16730183,0.16730183,Minerals (26)
2010,USA,HTI,0.0,0.0,,,0.06752073,0.06752073,Minerals (26)
2010,USA,ECU,84.526299,89.959,85.755646,,0.21529254,0.21529254,Other (36)
2001,MEX,BGD,0.025666593,0.0269625,0.15901551,,0.16971545,0.16971545,Vehicles (34t35)
2010,USA,GTM,262.62128,274.056,229.74426,0.0,0.10655832,0.10655832,Textiles (17t19)
2007,USA,ZAF,1794.208,1855.3396,1499.0697,,0.023771992,0.023771992,Machines (29t33)
2008,USA,BDI,0.21726608,0.22912499,0.039738331,,0.088754326,0.088754326,Metals (27t28)
2009,CAN,GAB,0.037566777,0.039202459,0.14851896,,0.2331184,0.2331184,Textiles (17t19)
2000,USA,CRI,69.65625,75.193329,54.834309,0.041020222,0.16314209,0.16314209,Food (15t16)
2008,USA,ETH,6.9093871,7.4819021,1.3613675,,0.12346296,0.12346296,Wood-Paper (20t22)
2005,MEX,ERI,0.0,0.0,,,,,Textiles (17t19)
2002,MEX,PNG,0.00020859324,0.000222,0.036419999,,0.12259358,0.12259358,Other (36)
2010,MEX,MEX,67941.688,67218.359,67661.063,0.0,0.0,0.0,Food (15t16)
2009,CAN,NOR,47.871841,50.754448,26.553635,,0.00035116958,0.00035116958,Chemicals (23t25)
2007,MEX,SGP,32.805107,34.780472,50.571312,,0.0,0.0,Chemicals (23t25)
2004,MEX,GHA,0.039617304,0.0,0.039617304,,0.1805851,0.1805851,Other (36)
2001,USA,LKA,41.154198,42.946075,13.655092,,0.06961219,0.06961219,Textiles (17t19)
2008,CAN,DOM,3.191242,3.3523681,3.7397785,,0.078594118,0.078594118,Vehicles (34t35)
2003,MEX,BEN,0.00336,0.0,0.00336,,0.11208889,0.11208889,Wood-Paper (20t22)
2007,MEX,SAU,1.0277615,1.1129222,1.0076851,,0.050044447,0.050044447,Wood-Paper (20t22)
2008,MEX,ECU,6.5010719,6.9189105,7.644177,0.2301411,0.17836863,0.17836863,Other (36)
2007,MEX,ARE,39.755802,41.763077,1.7602146,,0.04209559,0.04209559,Vehicles (34t35)
2004,MEX,ZMB,0.0,0.0,0.0,,0.13841464,0.13841464,Minerals (26)
2000,CAN,MHL,0.0,,0.0,,,,Minerals (26)
2006,CAN,ROU,3.0515831,3.3044386,3.7375529,,0.12503643,0.12503643,Wood-Paper (20t22)
2006,USA,DOM,259.31964,273.47394,155.77055,0.0,0.078646019,0.078646019,Metals (27t28)
2010,CAN,LBY,25.649351,27.049358,13.367172,,0.00034662045,0.00034662045,Metals (27t28)
2001,MEX,JPN,26.678225,27.839811,5.8250265,0.043175761,0.081852637,0.047341265,Textiles (17t19)
2008,MEX,ESP,92.003769,97.025558,84.092514,0.0027155757,0.020250518,0.0025621685,Metals (27t28)
2008,USA,MHL,2.1984746,,2.1984746,,,,Vehicles (34t35)
2004,MEX,GBR,14.147078,15.319311,18.993279,,,,Wood-Paper (20t22)
2004,CAN,SUR,1.6167036,1.7452179,1.9762145,,0.23896658,0.23896658,Food (15t16)
2003,CAN,HND,2.5409176,2.7428989,4.6390762,0.039862752,0.12122216,0.12122216,Food (15t16)
2002,USA,KAZ,63.383007,66.142746,233.4427,,0.16249821,0.16249821,Textiles (17t19)
2003,USA,DNK,52.039928,55.384651,50.120499,,0.026659044,0.026659044,Other (36)
2005,USA,RWA,0.053637333,0.058771919,0.023293834,,0.20518294,0.20518294,Minerals (26)
2005,CAN,NZL,69.922585,72.304962,75.07753,0.0061243512,0.032142404,0.0060518738,Machines (29t33)
2008,CAN,GRC,28.641565,29.888639,6.1213236,0.0,0.079554789,0.079554789,Textiles (17t19)
2000,USA,YEM,37.163353,0.0,37.163353,,0.1614123,0.1614123,Food (15t16)
2000,USA,MMR,0.54283452,0.0,0.54283452,,0.10782695,0.10782695,Food (15t16)
2005,MEX,VNM,0.28006744,0.30233043,0.3756375,0.15817899,0.31834966,0.31834966,Food (15t16)
2000,CAN,JOR,2.1536093,2.2832892,1.5983344,0.0,0.18775736,0.18775736,Chemicals (23t25)
2003,MEX,VEN,25.183208,27.269899,30.386885,0.10324707,0.13199601,0.13199601,Wood-Paper (20t22)
2003,CAN,CAF,0.015097238,0.0158595,0.0,,0.14816177,0.14816177,Vehicles (34t35)
2000,MEX,IRL,1.2598721,1.3147278,16.67955,0.06571307,0.086676084,0.065734036,Textiles (17t19)
2007,MEX,BWA,0.0,0.0,0.0,,,,Food (15t16)
2005,CAN,YEM,0.23151195,0.24159214,0.64446288,,0.12175311,0.12175311,Textiles (17t19)
2008,CAN,HTI,0.0,0.0,,,0.02953456,0.02953456,Vehicles (34t35)
2004,CAN,ECU,5.194674,5.456954,3.1577787,,0.10243125,0.10243125,Vehicles (34t35)
2004,USA,BGD,9.2528276,9.9883499,16.348801,,0.23930259,0.23930259,Food (15t16)
2007,CAN,GHA,6.5704708,7.0927677,9.113039,,0.17316785,0.17316785,Food (15t16)
2000,CAN,MWI,1.4931176,1.5890838,1.801139,,0.24029255,0.24029255,Other (36)
2004,USA,PSE,1.0126861,1.0638169,0.0,0.00015438597,0.023154199,6.717557e-05,Vehicles (34t35)
2003,CAN,MOZ,2.9678586,3.1586094,1.6381062,,0.22087766,0.22087766,Other (36)
2003,CAN,USA,15678.421,16534.188,17025.414,0.00016511194,0.020558044,0.0,Metals (27t28)
2002,CAN,NIC,0.57544219,0.61242718,0.27281246,,0.10057607,0.10057607,Other (36)
