year,country_id_o,country_id_d,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,distw_harmonic,distw_arithmetic,distw_harmonic_jh,distw_arithmetic_jh,dist,main_city_source_o,main_city_source_d,distcap,contig,diplo_disagreement,scaled_sci_2021,comlang_off,comlang_ethno,comcol,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,comrelig,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,fta_wto,fta_wto_raw,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
2004,CAN,ALB,CAN,ALB,124.0,8.0,1,1,-5.0,1.0,7764.0,7834.0,7740.0,7838.0,7619.0,UN_WUP_Largest,UN_WUP_Largest,7268.0,0.0,0.118,6379.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,31995.001,3014.579,1018385596.416,7464446.976,31.83,2.476,1.0,1.0,1.0,1.0,1079987051.624,16723600.847,33.755,5.525,31949.418,3097.747,1252365952.0,16756182.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.9,32.3,3.0,12.0,3.5,40.0,6.5,52.0,1841.176,3997.231,4973.946,4836.256,1872.66,3976.512
2003,CAN,TZA,CAN,TZA,124.0,834.0,1,1,-5.0,3.0,12960.0,13036.0,12952.0,13051.0,12821.0,UN_WUP_Largest,UN_WUP_Largest,12165.0,0.0,1.793,2169.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.167,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,31676.001,36760.83,887751770.112,11659129.856,28.026,0.317,1.0,1.0,1.0,1.0,1019620715.104,50149845.758,32.189,1.39,31627.807,36138.074,1200164864.0,46837776.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.6,209.6,3.0,11.0,3.5,34.0,6.5,45.0,20337.098,19308.413,24252.094,20841.316,19108.658,19308.416
2003,USA,DMA,USA,DMA,840.0,212.0,1,1,-5.0,-4.0,3714.0,4067.0,3724.0,3959.0,3070.0,UN_WUP_Largest,UN_WUP_Capitals,3030.0,0.0,3.597,,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.306,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,290107.941,70.058,11510700048.384,350091.232,39.677,4.997,1.0,1.0,1.0,1.0,11510670000.0,508325.089,39.677,7.252,290027.625,70.093,13753587712.0,535688.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,,6.0,,6.0,,12.0,,34331.509,47223.386,52186.397,51077.055,34400.0,47223.441
2000,USA,IRL,USA,IRL,840.0,372.0,1,1,-5.0,1.0,6287.0,6493.0,6124.0,6239.0,5129.0,UN_WUP_Largest,UN_WUP_Largest,5458.0,0.0,1.816,8029.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.291,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,282162.415,3805.174,10284800409.6,99317571.584,36.45,26.101,1.0,1.0,1.0,1.0,10284779000.0,114746046.77,36.45,30.155,281982.781,3848.776,12948142080.0,138565824.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,7710814.663,8422133.466,7713808.313,7483094.0,7723200.0,8198695.5
2000,USA,LCA,USA,LCA,840.0,662.0,1,1,-5.0,-4.0,3859.0,4199.0,3922.0,4154.0,3219.0,UN_WUP_Largest,UN_WUP_Capitals,3177.0,0.0,3.429,36131.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.292,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,282162.415,156.949,10284800409.6,780895.36,36.45,4.975,1.0,1.0,1.0,1.0,10284779000.0,1244740.837,36.45,7.931,281982.781,156.949,12948142080.0,1236437.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,107403.576,146504.33,146520.779,129022.633,103900.0,143174.375
2003,MEX,CXR,MEX,CXR,484.0,162.0,1,1,-6.0,7.0,16929.0,16949.0,,,17186.0,UN_WUP_Largest,UN_WUP_Capitals,17186.0,0.0,,,0.0,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,108056.313,,713284255.744,,6.601,,1.0,,1.0,,1131771430.256,,10.713,,105640.453,,1328494592.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,29.5,,9.0,,31.5,,40.5,,,,,,,
2006,USA,YMD,USA,YMD,840.0,720.0,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,298379.913,,13855900041.216,,46.437,,1.0,,1.0,,13855888000.0,,46.437,,297827.375,,15268674560.0,,1.0,,1.0,,0.0,,,,,,0.8,,6.0,,6.0,,12.0,,,,,,,
2008,CAN,GUY,CAN,GUY,124.0,328.0,1,1,-5.0,-4.0,5090.0,5315.0,5676.0,5939.0,4585.0,UN_WUP_Largest,UN_WUP_Capitals,4602.0,0.0,2.176,44543.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.138,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,33245.773,775.739,1542560677.888,1922598.144,46.399,2.478,1.0,1.0,1.0,1.0,1339060588.631,3881258.194,40.278,5.201,33404.547,,1382668416.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,65.0,2.0,8.0,5.5,38.0,7.5,46.0,20419.291,18054.162,25267.679,19846.705,20105.996,18054.164
2009,MEX,NIU,MEX,NIU,484.0,570.0,1,1,-6.0,-11.0,8782.0,8793.0,,,8821.0,UN_WUP_Largest,UN_WUP_Capitals,8821.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,116422.752,,895313117.184,,7.69,,1.0,,1.0,,1627727051.35,,14.092,,115505.227,,1602847872.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,19.5,,8.0,,9.5,,17.5,,10.236,,10.236,10.236,,
2002,USA,ARE,USA,ARE,840.0,784.0,1,1,-5.0,4.0,12065.0,12130.0,11992.0,12040.0,11024.0,UN_WUP_Largest,UN_WUP_Largest,11365.0,0.0,3.839,4065.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,287625.183,3223.969,10977500200.96,109816201.216,38.166,34.062,1.0,1.0,1.0,1.0,10977514000.0,278432172.519,38.166,79.388,287506.844,3507.232,13407039488.0,307601376.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3564417.286,,3492914.984,3342651.75,3598300.0,2351700.0
2002,MEX,NCL,MEX,NCL,484.0,540.0,1,1,-6.0,11.0,11173.0,11184.0,,,11247.0,UN_WUP_Largest,UN_WUP_Capitals,11247.0,0.0,,264.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.689,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,106723.663,221.49,741559500.8,,6.948,,1.0,1.0,1.0,,1092589209.571,,10.47,,104355.609,,1320671616.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,54.507,518.09,553.918,487.837,51.0,514.241
2005,CAN,OMN,CAN,OMN,124.0,512.0,1,1,-5.0,4.0,11440.0,11456.0,11245.0,11274.0,11412.0,UN_WUP_Largest,UN_WUP_Largest,11076.0,0.0,2.526,5094.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,32312.0,2522.325,1164179537.92,31081924.608,36.029,12.323,1.0,1.0,1.0,1.0,1167581267.653,92700678.919,36.135,36.914,32287.979,2511.269,1326924672.0,68560800.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.9,4.8,3.0,11.0,3.5,35.4,6.5,46.4,18741.509,22968.067,24780.387,23708.975,18776.555,22968.07
2008,CAN,CAF,CAN,CAF,124.0,140.0,1,1,-5.0,1.0,10677.0,10789.0,10881.0,11024.0,10317.0,UN_WUP_Largest,UN_WUP_Largest,9999.0,0.0,2.165,10886.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0,0.0,,,,1.0,0.0,1763.0,0.0,33245.773,4185.106,1542560677.888,1985370.24,46.399,0.474,1.0,1.0,1.0,1.0,1339060588.631,3620805.765,40.278,0.833,33404.547,4345.386,1382668416.0,3728617.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,237.6,2.0,11.0,5.5,23.0,7.5,34.0,327.758,85.135,341.864,290.117,303.475,85.136
2009,CAN,USA,CAN,USA,124.0,840.0,1,1,-5.0,-5.0,1122.0,2057.0,1451.0,2119.0,556.0,UN_WUP_Largest,UN_WUP_Largest,733.0,1.0,0.941,12209.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.269,0.0,0.0,0.0,0.0,,,,1.0,0.0,1763.0,0.0,33628.571,306771.515,1370839187.456,14418700140.544,40.764,47.001,1.0,1.0,1.0,1.0,1304488409.236,14418739000.0,38.791,47.002,33789.828,306076.344,1289737088.0,14959026176.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,0.4,0.7,2.0,6.0,5.5,5.0,7.5,11.0,234267064.576,225387438.375,223084344.0,151164032.0,237672000.0,228375600.0
2010,CAN,BFA,CAN,BFA,124.0,854.0,1,1,-5.0,0.0,8478.0,8647.0,8707.0,8914.0,8099.0,UN_WUP_Largest,UN_WUP_Largest,7806.0,0.0,2.184,5696.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,,,,1.0,0.0,1763.0,0.0,34005.276,15540.284,1614072119.296,9209288.704,47.465,0.593,1.0,1.0,1.0,1.0,1361137270.766,21784264.435,40.027,1.396,34168.668,15605.217,1358793472.0,20548550.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,49.9,2.0,4.0,5.5,14.0,7.5,18.0,29920.938,50058.664,36050.651,35015.148,29941.107,50058.66
2008,USA,YUG,USA,YUG,840.0,890.0,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,304093.964,,14718600216.576,,48.401,,1.0,,1.0,,14718582000.0,,48.401,,303374.062,,15362882560.0,,1.0,,1.0,,0.0,,,,,,0.7,,6.0,,5.0,,11.0,,,,,,,
2000,USA,AGO,USA,AGO,840.0,24.0,1,1,-5.0,1.0,11885.0,12065.0,11731.0,11836.0,10415.0,UN_WUP_Largest,UN_WUP_Largest,10646.0,0.0,3.031,1134.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.292,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,282162.415,13924.93,10284800409.6,9129594.88,36.45,0.656,1.0,1.0,1.0,1.0,10284779000.0,45726453.705,36.45,2.781,281982.781,16440.924,12948142080.0,36798776.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,225296.801,,219188.006,206753.063,219000.0,205633.359
2006,USA,KAZ,USA,KAZ,840.0,398.0,1,1,-5.0,6.0,10367.0,10424.0,9899.0,9970.0,10259.0,UN_WUP_Largest,UN_WUP_Largest,9565.0,0.0,3.062,539.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,298379.913,15308.084,13855900041.216,81003864.064,46.437,5.292,1.0,1.0,1.0,1.0,13855888000.0,246437357.267,46.437,16.099,297827.375,15690.86,15268674560.0,191221168.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.8,7.0,6.0,9.0,6.0,27.0,12.0,36.0,645981.756,1105804.006,955069.848,938592.0,646000.0,1105842.0
2000,USA,RUS,USA,RUS,840.0,643.0,1,1,-5.0,3.0,8823.0,8933.0,8706.0,8801.0,7531.0,UN_WUP_Largest,UN_WUP_Largest,7843.0,0.0,2.466,,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,282162.415,146596.863,10284800409.6,259708502.016,36.45,1.772,1.0,1.0,1.0,1.0,10284779000.0,1000581810.054,36.45,6.825,281982.781,146396.516,12948142080.0,1451955968.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2092380.131,2703219.648,2623463.375,2457200.0,2300800.0,2703246.0
2008,CAN,ZMB,CAN,ZMB,124.0,894.0,1,1,-5.0,2.0,12941.0,13044.0,13188.0,13316.0,12597.0,UN_WUP_Largest,UN_WUP_Largest,12302.0,0.0,2.188,1985.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.217,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,33245.773,12456.527,1542560677.888,17911046.144,46.399,1.438,1.0,1.0,1.0,1.0,1339060588.631,36217946.838,40.278,2.768,33404.547,13082.517,1382668416.0,32683802.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,28.6,2.0,7.0,5.5,19.0,7.5,26.0,25547.941,22370.082,30316.437,29965.357,25742.117,22367.0
2009,USA,LVA,USA,LVA,840.0,428.0,1,1,-5.0,2.0,7806.0,7919.0,7685.0,7757.0,6775.0,UN_WUP_Largest,UN_WUP_Largest,7094.0,0.0,1.582,1900.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,306771.515,2141.669,14418700140.544,25875781.632,47.001,12.082,1.0,1.0,1.0,1.0,14418739000.0,36170725.934,47.002,16.889,306076.344,2145.309,14959026176.0,37271840.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,0.7,2.1,6.0,5.0,5.0,15.5,11.0,20.5,288727.708,80634.819,215139.014,196591.031,288800.0,81042.852
2000,USA,TWN,USA,TWN,840.0,158.0,1,1,-5.0,8.0,12075.0,12157.0,12123.0,12214.0,12555.0,UN_WUP_Largest,UN_WUP_Largest,12668.0,0.0,,1839.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,282162.415,22184.53,10284800409.6,330725000.0,36.45,14.908,1.0,3.0,1.0,3.0,10284779000.0,,36.45,,281982.781,22184.529,12948142080.0,705766144.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24385958.613,25125780.642,24578109.625,22687240.0,23833400.0,
2001,USA,SMR,USA,SMR,840.0,674.0,1,1,-5.0,1.0,8003.0,8170.0,7930.0,8024.0,6789.0,UN_WUP_Largest,UN_WUP_Capitals,7118.0,0.0,1.681,,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,284968.964,27.467,10621800153.088,815205.248,37.274,29.679,1.0,1.0,1.0,1.0,10621824000.0,,37.274,,284852.375,,13134155776.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3590.104,,3512.27,3512.27,,
2007,USA,CYM,USA,CYM,840.0,136.0,1,1,-5.0,-5.0,2248.0,2680.0,,,2477.0,UN_WUP_Largest,UN_WUP_Capitals,2213.0,0.0,,49968.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.411,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,301231.201,51.472,14477599703.04,,48.061,,1.0,1.0,1.0,,14477635000.0,,48.062,,300595.188,51.483,15480738816.0,3309356.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.7,,6.0,,6.0,,12.0,,640168.302,,478433.012,417710.625,,
2010,MEX,PHL,MEX,PHL,484.0,608.0,1,1,-6.0,8.0,13966.0,13995.0,13970.0,14006.0,14236.0,UN_WUP_Largest,UN_WUP_Largest,14236.0,0.0,0.448,834.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.797,0.0,0.0,0.0,0.0,,,,1.0,0.0,1810.0,0.0,117886.406,93444.321,1051627945.984,199589445.632,8.921,2.136,1.0,1.0,1.0,1.0,1732191876.994,513961260.815,14.765,5.484,117318.938,93726.625,1736534272.0,507942240.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,21.0,22.1,7.0,17.0,8.5,37.0,15.5,54.0,81662.283,48385.286,91569.742,73407.555,81659.0,49338.465
2006,USA,AIA,USA,AIA,840.0,660.0,1,1,-5.0,-4.0,3335.0,3724.0,,,2705.0,UN_WUP_Largest,UN_WUP_Capitals,2661.0,0.0,,,1.0,1.0,0.0,0.0,3.0,,2.0,2.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,298379.913,13.448,13855900041.216,,46.437,,1.0,2.0,1.0,,13855888000.0,,46.437,,297827.375,12.903,15268674560.0,440832.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.8,,6.0,,6.0,,12.0,,42924.408,98652.248,37032.541,34890.871,,98652.258
2009,MEX,ANT.2,MEX,ANT,484.0,530.0,1,1,-6.0,-4.0,3470.0,3546.0,,,3331.0,UN_WUP_Largest,UN_WUP_Capitals,3331.0,0.0,,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.827,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,116422.752,328.418,895313117.184,,7.69,,1.0,2.0,1.0,,1627727051.35,,14.092,,115505.227,,1602847872.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,19.5,,8.0,,9.5,,17.5,,83551.14,,83539.138,12819.7,79227.0,21529.404
2000,USA,BLZ,USA,BLZ,840.0,84.0,1,1,-5.0,-6.0,2513.0,2766.0,2433.0,2661.0,2963.0,UN_WUP_Largest,UN_WUP_Capitals,2656.0,0.0,3.032,30920.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.258,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,282162.415,238.586,10284800409.6,831750.016,36.45,3.486,1.0,1.0,1.0,1.0,10284779000.0,1364224.761,36.45,5.516,281982.781,247.315,12948142080.0,1595539.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,208417.155,224203.242,244392.758,226263.313,199100.0,222807.5
2003,USA,MUS,USA,MUS,840.0,480.0,1,1,-5.0,4.0,16224.0,16314.0,16182.0,16232.0,14917.0,UN_WUP_Largest,UN_WUP_Capitals,15214.0,0.0,3.202,1413.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0,,,,1.0,0.0,1803.0,0.0,290107.941,1222.811,11510700048.384,5609836.544,39.677,4.588,1.0,1.0,1.0,1.0,11510670000.0,11983811.348,39.677,9.876,290027.625,1208.994,13753587712.0,16560842.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,,6.0,,6.0,,12.0,,31977.614,62488.879,62685.552,58029.605,32000.0,62466.133
2005,USA,UKR,USA,UKR,840.0,804.0,1,1,-5.0,2.0,8878.0,8989.0,8680.0,8757.0,7531.0,UN_WUP_Largest,UN_WUP_Largest,7854.0,0.0,2.287,1360.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,295516.602,47105.148,13093699584.0,86142017.536,44.308,1.829,1.0,1.0,1.0,1.0,13093726000.0,303926959.079,44.308,6.452,295129.5,46892.164,14962400256.0,324662496.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.8,10.6,6.0,15.0,6.0,34.0,12.0,49.0,532954.308,710007.71,677388.25,617562.063,531700.0,709989.688
2006,CAN,AND,CAN,AND,124.0,20.0,1,1,-5.0,1.0,6518.0,6640.0,6598.0,6765.0,6308.0,UN_WUP_Largest,UN_WUP_Capitals,5958.0,0.0,0.365,,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.463,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,32570.503,81.877,1310795235.328,2823503.872,40.245,34.485,1.0,1.0,1.0,1.0,1238000856.193,,38.01,,32645.48,,1340594048.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.8,,3.0,,3.5,,6.5,,103.376,664.073,735.38,708.585,,
2003,USA,TKM,USA,TKM,840.0,795.0,1,1,-5.0,5.0,10923.0,10979.0,10784.0,10830.0,10042.0,UN_WUP_Largest,UN_WUP_Largest,10356.0,0.0,3.742,,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,290107.941,4648.037,11510700048.384,5977440.768,39.677,1.286,1.0,1.0,1.0,1.0,11510670000.0,21844587.698,39.677,4.692,290027.625,4655.741,13753587712.0,33508576.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.7,,6.0,,6.0,,12.0,,34203.47,,32686.125,32637.076,34300.0,41786.336
2007,USA,IDN.1,USA,IDN,840.0,360.0,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,301231.201,,14477599703.04,,48.061,,1.0,,1.0,,14477635000.0,,48.062,,300595.188,,15480738816.0,,1.0,,1.0,,0.0,,,,,,0.7,,6.0,,6.0,,12.0,,,,,,,
2000,USA,GIN,USA,GIN,840.0,324.0,1,1,-5.0,0.0,8119.0,8366.0,8178.0,8321.0,6834.0,UN_WUP_Largest,UN_WUP_Largest,7051.0,0.0,3.213,5208.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,,,,1.0,0.0,1803.0,0.0,282162.415,8746.128,10284800409.6,2995361.024,36.45,0.342,1.0,1.0,1.0,1.0,10284779000.0,7895373.101,36.45,0.896,281982.781,8808.546,12948142080.0,19406416.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,67977.45,48750.266,85970.82,78360.305,68800.0,29710.281
2008,CAN,FSM,CAN,FSM,124.0,583.0,1,1,-5.0,11.0,11060.0,11257.0,10476.0,10679.0,11972.0,UN_WUP_Largest,UN_WUP_Capitals,12130.0,0.0,0.296,,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.358,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,33245.773,104.498,1542560677.888,261339.6,46.399,2.501,1.0,1.0,1.0,1.0,1339060588.631,320900.583,40.278,3.071,33404.547,,1382668416.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4,137.5,2.0,7.0,5.5,16.0,7.5,23.0,,,,,,
2008,USA,ASM,USA,ASM,840.0,16.0,1,1,-5.0,-11.0,9758.0,10006.0,,,11593.0,UN_WUP_Largest,UN_WUP_Capitals,11308.0,0.0,,,,,,,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.393,1.0,0.0,1.0,1.0,,,,0.0,0.0,,,304093.964,57.053,14718600216.576,563000.0,48.401,9.868,1.0,1.0,1.0,1.0,14718582000.0,,48.401,,303374.062,,15362882560.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.7,,6.0,,5.0,,11.0,,,,,,,
2002,CAN,BRA,CAN,BRA,124.0,76.0,1,1,-5.0,-3.0,8254.0,8475.0,8539.0,8774.0,8164.0,UN_WUP_Largest,UN_WUP_Largest,7333.0,0.0,1.193,1617.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.421,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,31362.0,179393.768,752531734.528,504221237.248,23.995,2.811,1.0,1.0,1.0,1.0,967558830.683,1714225670.185,30.851,9.515,31320.889,180151.016,1160419712.0,1486904832.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,488498.944,813011.629,652391.297,494238.813,470071.969,783878.25
2003,USA,ISR,USA,ISR,840.0,376.0,1,1,-5.0,2.0,10330.0,10444.0,10251.0,10317.0,9135.0,UN_WUP_Largest,UN_WUP_Largest,9518.0,0.0,0.525,,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.005,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,290107.941,6689.7,11510700048.384,125467164.672,39.677,18.755,1.0,1.0,1.0,1.0,11510670000.0,159134642.953,39.677,23.788,290027.625,6349.519,13753587712.0,189632768.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.7,5.5,6.0,5.0,6.0,19.0,12.0,24.0,6891045.584,5320881.0,6731008.563,6179893.5,6878400.0,5331300.0
2004,MEX,ISL,MEX,ISL,484.0,352.0,1,1,-6.0,0.0,7317.0,7326.0,7381.0,7392.0,7461.0,UN_WUP_Largest,UN_WUP_Capitals,7461.0,0.0,1.192,779.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,109381.554,292.074,770267611.136,13736980.48,7.042,47.033,1.0,1.0,1.0,1.0,1212330478.19,10308665.91,11.331,35.295,106995.586,291.104,1414710016.0,11690742.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,28.5,3.0,9.0,5.0,31.5,5.0,40.5,10.0,351.304,3070.58,3252.064,3245.188,119.0,3063.288
2009,MEX,ZAF,MEX,ZAF,484.0,710.0,1,1,-6.0,2.0,14678.0,14707.0,14739.0,14773.0,14593.0,UN_WUP_Largest,UN_WUP_Largest,14604.0,0.0,0.446,309.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,116422.752,50222.996,895313117.184,284183101.44,7.69,5.658,1.0,1.0,1.0,1.0,1627727051.35,576062823.643,14.092,11.463,115505.227,50970.816,1602847872.0,565836032.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,19.5,5.9,8.0,6.0,9.5,45.0,17.5,51.0,124442.779,280265.737,226967.204,224755.781,124437.0,301419.25
