"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","826","GBR","United Kingdom","0","W00","World","H1","HS","true","250590","Sands; natural, (other than silica and quartz sands), whether or not coloured, (other than metal-bearing sands of chapter 26)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71","false","-1","N/A",,"false","71","false",,"false",,"50","50","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","826","GBR","United Kingdom","0","W00","World","H1","HS","true","300420","Medicaments; containing antibiotics (other than penicillins, streptomycins or their derivatives), for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","172","false","-1","N/A",,"false","172","false",,"false",,"3402","3402","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","826","GBR","United Kingdom","0","W00","World","H1","HS","true","440724","Wood, tropical; virola, mahogany (swietenia spp.), imbuia and balsa, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, thicker than 6mm","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","12","m³","12","false","-1","N/A",,"false",,"false",,"false",,"9698","9698","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","826","GBR","United Kingdom","0","W00","World","H1","HS","true","440729","Wood, tropical; (as specified in subheading note 1, chapter 44, customs tariff), n.e.s. in item no. 4407.2, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, thicker than 6mm","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","12","m³","7","false","-1","N/A",,"false",,"false",,"false",,"5754","5754","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","826","GBR","United Kingdom","0","W00","World","H1","HS","true","442190","Wood; articles of wood n.e.s. in heading no. 4414 to 4420 (excluding clothes hangers)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17","false","-1","N/A",,"false","17","false",,"false",,"245","245","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","732690","Iron or steel; articles n.e.s. in heading no. 7326","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","528","false","-1","N/A",,"false","528","false",,"false",,"3140","3140","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","741999","Copper; articles n.e.s. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false",,"191","191","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","760820","Aluminium; tubes and pipes, alloys","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","102","false","-1","N/A",,"false","102","false",,"false",,"889","889","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","761300","Aluminium; containers for compressed or liquefied gas","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45","false","-1","N/A",,"false","45","false",,"false",,"1009","1009","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","761699","Aluminium; n.e.s. in heading no. 7616","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11","false","-1","N/A",,"false","11","false",,"false",,"1305","1305","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","820210","Tools, hand; hand saws","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false",,"126","126","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","820412","Tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), adjustable","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false",,"69","69","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","820420","Tools, hand; interchangeable spanner sockets, with or without handles","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","229","false","-1","N/A",,"false","229","false",,"false",,"4257","4257","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","820559","Tools, hand; other than household tools","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89","false","-1","N/A",,"false","89","false",,"false",,"504","504","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","820590","Tools, hand; sets, of articles of two or more of the foregoing items","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","644","false","-1","N/A",,"false","644","false",,"false",,"10004","10004","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","820790","Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for screw-driving or uses n.e.s. in heading no. 8207","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1089","false","-1","N/A",,"false","1089","false",,"false",,"17149","17149","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","269","false",,"false",,"2017","2017","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","840721","Engines; outboard motors for marine propulsion, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","16","true","-1","N/A",,"false","1239","false",,"false",,"32043","32043","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","840890","Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for other than marine propulsion or the vehicles of chapter 87","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","339","false",,"false",,"4691","4691","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","840991","Engines; parts, suitable for use solely or principally with spark-ignition internal combustion piston engines (for other than aircraft)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false",,"33","33","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","840999","Engines; parts for internal combustion piston engines (excluding spark-ignition)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1141","false","-1","N/A",,"false","1141","false",,"false",,"19004","19004","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841111","Turbo-jets; of a thrust not exceeding 25kN","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","140","false",,"false",,"2276","2276","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841191","Turbines; parts of turbo-jets and turbo-propellers","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","191","false","-1","N/A",,"false","191","false",,"false",,"3564","3564","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841330","Pumps; fuel, lubricating or cooling medium pumps for internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","114","true","-1","N/A",,"false","530","false",,"false",,"9928","9928","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841381","Pumps and liquid elevators; n.e.s. in heading no. 8413","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","7794","false",,"false",,"46468","46468","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841391","Pumps; parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1480","false","-1","N/A",,"false","1480","false",,"false",,"21480","21480","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841410","Pumps; vacuum","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"8","8","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841430","Compressors; of a kind used in refrigerating equipment","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7","true","-1","N/A",,"false","30","false",,"false",,"671","671","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841440","Compressors; air compressors mounted on a wheeled chassis for towing","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","1814","false",,"false",,"1009","1009","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841451","Fans; table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125W","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","35","true","-1","N/A",,"false","233","false",,"false",,"484","484","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841510","Air conditioning machines; comprising a motor-driven fan and elements for changing the temperature and humidity, window or wall types, self-contained","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","17","true","-1","N/A",,"false","117","false",,"false",,"4535","4535","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841581","Air conditioning machines; incorporating a refrigerating unit and a valve for reversal of the cooling or heat cycle","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","true","-1","N/A",,"false","127","false",,"false",,"903","903","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841582","Air conditioning machines; incorporating a refrigerating unit but not a valve for reversal of the cooling or heat cycle, other than window or wall type","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9","true","-1","N/A",,"false","35","false",,"false",,"3218","3218","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841590","Air conditioning machines; with motor driven fan and elements for temperature control, parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7","false","-1","N/A",,"false","7","false",,"false",,"242","242","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","841790","Furnaces and ovens; parts of non-electric furnaces and ovens (including incinerators), of industrial or laboratory use","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","-1","N/A",,"false","25","false",,"false",,"212","212","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","842230","Machinery; for filling, closing, sealing, capsuling or labelling bottles, cans, bags or other containers, machinery for aerating beverages","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","27","false",,"false",,"1816","1816","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","842310","Weighing machines; personal (including baby scales) and household scales","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","1225","false",,"false",,"15293","15293","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","842330","Weighing machines; constant weight scales and scales for discharging a predetermined weight of material into a bag or container, including hopper scales","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","true","-1","N/A",,"false","191","false",,"false",,"5447","5447","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","842420","Spray guns and similar appliances","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","4","false",,"false",,"533","533","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","842481","Mechanical appliances; for projecting, dispersing or spraying liquids or powders, for agricultural or horticultural use, whether or not hand-operated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","37","true","-1","N/A",,"false","440","false",,"false",,"1009","1009","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","842542","Jacks and hoists; hydraulic, of a kind used for raising vehicles","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","404","false",,"false",,"303","303","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","842641","Cranes; self-propelled derricks and cranes, on tyres, n.e.s. in heading no. 8426","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","12701","false",,"false",,"3000","3000","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","842839","Elevators and conveyors; continuous action, n.e.s. in heading no. 8428, for goods or materials","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","116","false",,"false",,"242","242","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","842911","Bulldozers and angledozers; self-propelled, track laying","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","true","-1","N/A",,"false","22680","false",,"false",,"35306","35306","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","842951","Front-end shovel loaders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","28449","false",,"false",,"10000","10000","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","843149","Machinery; parts of machines handling earth, minerals or ores and n.e.s. in heading no. 8431","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21","false","-1","N/A",,"false","21","false",,"false",,"388","388","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","843280","Rollers; for lawns or sports-grounds","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","675","false",,"false",,"504","504","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","844190","Machinery; parts of machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","372","false","-1","N/A",,"false","372","false",,"false",,"1257","1257","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","844359","Printing machinery; of a type n.e.s. in heading no. 8443, (eg other than letterpress, offset, flexographic, gravure or ink-jet printing machines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","32","false",,"false",,"101","101","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","844790","Machines; for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","224","false",,"false",,"1210","1210","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","845129","Drying machines; of a dry linen capacity exceeding 10kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","true","-1","N/A",,"false","1633","false",,"false",,"2421","2421","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","845130","Ironing machines and presses (including fusing presses)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","true","-1","N/A",,"false","1180","false",,"false",,"4136","4136","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","845140","Machines; for washing, bleaching or dyeing","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","true","-1","N/A",,"false","2721","false",,"false",,"12105","12105","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","845190","Machinery; parts, of the machinery of heading no. 8451","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40","false","-1","N/A",,"false","40","false",,"false",,"26","26","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","845210","Sewing machines; of the household type","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","308","true","-1","N/A",,"false","154","false",,"false",,"15636","15636","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","845229","Sewing machines; not household or automatic unit type","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","32","true","-1","N/A",,"false","1516","false",,"false",,"14122","14122","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","845290","Sewing machines; parts n.e.s. in item no. 8452.4","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80","false","-1","N/A",,"false","80","false",,"false",,"792","792","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","846140","Machine-tools; gear cutting, gear grinding or gear finishing machines, working by removing metal, sintered metal carbides or cermets","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","50","false",,"false",,"303","303","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","846150","Machine-tools; sawing or cutting-off machines, working by removing metal, sintered metal carbides or cermets","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","273","false",,"false",,"588","588","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","846592","Machine-tools; planing, milling or moulding (by cutting) machines, for working wood, cork, bone, hard rubber, hard plastics or similar hard materials","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","1356","false",,"false",,"2824","2824","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","846799","Tools; for working in the hand, parts n.e.s. in item no. 8467.9","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","227","false","-1","N/A",,"false","227","false",,"false",,"1500","1500","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","847130","Data processing machines; portable, digital and automatic, weighing not more than 10kg, consisting of at least a central processing unit, a keyboard and a display","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","8","true",,"false",,"1900","1900","4","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","847149","Data processing machines; digital, automatic, (not portable, analogue or hybrid), presented in the form of systems, n.e.s. in item no. 8471.41","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4","false","-1","N/A",,"false","47","true",,"false",,"4212","4212","4","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","847160","Data processing machines; input or output units, whether or not containing storage units in the same housing","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","17","false","-1","N/A",,"false","484","true",,"false",,"14673","14673","4","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","847290","Office machines; automatic banknote dispensers, coin-sorting machines, coin-counting or wrapping machines, pencil-sharpening machines, perforating or stapling machines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","66","false","-1","N/A",,"false","32","true",,"false",,"733","733","4","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","847330","Machines; parts and accessories of automatic data processing, magnetic or optical readers, digital processing units","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39","false","-1","N/A",,"false","39","false",,"false",,"4334","4334","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","847790","Machinery; parts of those for working rubber or plastics","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","286","false","-1","N/A",,"false","286","false",,"false",,"8079","8079","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","848110","Valves; pressure reducing, for pipes, boiler shells, tanks, vats or the like","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","-1","N/A",,"false","10","false",,"false",,"20","20","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","848140","Valves; safety or relief valves, for pipes, boiler shells, tanks, vats or the like","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17","false","-1","N/A",,"false","17","false",,"false",,"686","686","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","848340","Gears and gearing; (not toothed wheels, chain sprockets and other transmission elements presented separately); ball or roller screws; gear boxes and other speed changers, including torque converters","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","9","false",,"false",,"50","50","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","850110","Electric motors; of an output not exceeding 37.5W","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","431","false",,"false",,"4275","4275","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","850120","Electric motors; universal AC/DC of an output exceeding 37.5W","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","75","false",,"false",,"156","156","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","850212","Electric generating sets; with compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of an output exceeding 75kVA but not exceeding 375kVA","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","726","false",,"false",,"1513","1513","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","850239","Electric generating sets; (excluding those with spark-ignition or compression-ignition internal combustion piston engines), other than wind powered","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","1349","false",,"false",,"1009","1009","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","850432","Transformers; n.e.s. in item no. 8504.2, having a power handling capacity exceeding 1kVA but not exceeding 16kVA","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","42","false",,"false",,"1028","1028","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","850440","Electrical static converters","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","229","false",,"false",,"2119","2119","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","850450","Electrical inductors; n.e.s. in heading no. 8504","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","91","false",,"false",,"2449","2449","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","850710","Electric accumulators; lead-acid, of a kind used for starting piston engines, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","-1","N/A",,"false","630","true",,"false",,"1009","1009","4","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","850720","Electric accumulators; lead-acid, (other than for starting piston engines), including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","24","false","-1","N/A",,"false","445","true",,"false",,"1271","1271","4","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","850880","Electro-mechanical tools; (other than drills and saws), for working in the hand, with self-contained electric motor","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","81","true","-1","N/A",,"false","77","false",,"false",,"5044","5044","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","851140","Ignition or starting equipment; starter motors and dual purpose starter-generators, of a kind used for spark or compression-ignition internal combustion engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","98","true","-1","N/A",,"false","193","false",,"false",,"2425","2425","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","842","USA","USA","0","W00","World","H1","HS","true","851150","Ignition or starting equipment; generators n.e.s. in heading no. 8511, of a kind used for spark or compression-ignition internal combustion engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","54","true","-1","N/A",,"false","182","false",,"false",,"2526","2526","2","false","false",
