TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AltQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,68,BOL,Bolivia (Plurinational State of),0,W00,World,H5,HS,TRUE,190120,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20126400,FALSE,8,kg,20126400,FALSE,20126400,FALSE,0,FALSE,,8581677.88,8581677.88,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,190120,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3424290,FALSE,8,kg,3424290,FALSE,3424290,FALSE,0,FALSE,,1795091.31,1795091.31,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,152,CHL,Chile,0,W00,World,H5,HS,TRUE,190120,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1262360,FALSE,8,kg,1262360,FALSE,1262360,FALSE,0,FALSE,,2469299.8,2469299.8,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,600,PRY,Paraguay,0,W00,World,H5,HS,TRUE,190120,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,264922,FALSE,8,kg,264922,FALSE,264922,FALSE,0,FALSE,,586750.99,586750.99,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,682,SAU,Saudi Arabia,0,W00,World,H5,HS,TRUE,190120,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1665950,FALSE,8,kg,1665950,FALSE,1665950,FALSE,0,FALSE,,3528124.05,3528124.05,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,724,ESP,Spain,0,W00,World,H5,HS,TRUE,190120,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,281968,FALSE,8,kg,281968,FALSE,281968,FALSE,0,FALSE,,534984.9,534984.9,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,190120,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2669340,FALSE,8,kg,2669340,FALSE,2669340,FALSE,0,FALSE,,4724090.63,4724090.63,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,858,URY,Uruguay,0,W00,World,H5,HS,TRUE,190120,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1063570,FALSE,8,kg,1063570,FALSE,1063570,FALSE,0,FALSE,,1595166.53,1595166.53,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24332503.77,FALSE,8,kg,24332503.77,FALSE,24332503.77,FALSE,0,FALSE,,82731279.95,82731279.95,0,FALSE,TRUE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,68,BOL,Bolivia (Plurinational State of),0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,381819,FALSE,8,kg,381819,FALSE,381819,FALSE,0,FALSE,,641847.01,641847.01,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11108600,FALSE,8,kg,11108600,FALSE,11108600,FALSE,0,FALSE,,47359777.17,47359777.17,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,124,CAN,Canada,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,261354,FALSE,8,kg,261354,FALSE,261354,FALSE,0,FALSE,,832516.17,832516.17,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,152,CHL,Chile,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3106760,FALSE,8,kg,3106760,FALSE,3106760,FALSE,0,FALSE,,5813627.83,5813627.83,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,170,COL,Colombia,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1253700,FALSE,8,kg,1253700,FALSE,1253700,FALSE,0,FALSE,,3804845,3804845,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,188,CRI,Costa Rica,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,408200,FALSE,8,kg,408200,FALSE,408200,FALSE,0,FALSE,,604580,604580,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,218,ECU,Ecuador,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15078.4,FALSE,8,kg,15078.4,FALSE,15078.4,FALSE,0,FALSE,,46125.46,46125.46,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,376,ISR,Israel,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13223,FALSE,8,kg,13223,FALSE,13223,FALSE,0,FALSE,,41927.43,41927.43,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,484,MEX,Mexico,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2641460,FALSE,8,kg,2641460,FALSE,2641460,FALSE,0,FALSE,,11778658.48,11778658.48,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,600,PRY,Paraguay,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,808389,FALSE,8,kg,808389,FALSE,808389,FALSE,0,FALSE,,1748219.94,1748219.94,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,604,PER,Peru,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,340807,FALSE,8,kg,340807,FALSE,340807,FALSE,0,FALSE,,890676.69,890676.69,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,724,ESP,Spain,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54457.4,FALSE,8,kg,54457.4,FALSE,54457.4,FALSE,0,FALSE,,130120.6,130120.6,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1698100,FALSE,8,kg,1698100,FALSE,1698100,FALSE,0,FALSE,,5348760,5348760,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,328773,FALSE,8,kg,328773,FALSE,328773,FALSE,0,FALSE,,888978.48,888978.48,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,858,URY,Uruguay,0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1911770,FALSE,8,kg,1911770,FALSE,1911770,FALSE,0,FALSE,,2800476.89,2800476.89,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12.97,FALSE,8,kg,12.97,FALSE,12.97,FALSE,0,FALSE,,142.8,142.8,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,190211,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,122091,FALSE,8,kg,122091,FALSE,122091,FALSE,0,FALSE,,108590.93,108590.93,0,FALSE,TRUE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,600,PRY,Paraguay,0,W00,World,H5,HS,TRUE,190211,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14273,FALSE,8,kg,14273,FALSE,14273,FALSE,0,FALSE,,26950.17,26950.17,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,190211,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,107818,FALSE,8,kg,107818,FALSE,107818,FALSE,0,FALSE,,81640.76,81640.76,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,190219,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26733100.4,FALSE,8,kg,26733100.4,FALSE,26733100.4,FALSE,0,FALSE,,10411371.34,10411371.34,0,FALSE,TRUE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,68,BOL,Bolivia (Plurinational State of),0,W00,World,H5,HS,TRUE,190219,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,745812,FALSE,8,kg,745812,FALSE,745812,FALSE,0,FALSE,,442948.75,442948.75,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,190219,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,91786.4,FALSE,8,kg,91786.4,FALSE,91786.4,FALSE,0,FALSE,,151340.1,151340.1,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,152,CHL,Chile,0,W00,World,H5,HS,TRUE,190219,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23831100,FALSE,8,kg,23831100,FALSE,23831100,FALSE,0,FALSE,,8445132.28,8445132.28,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,600,PRY,Paraguay,0,W00,World,H5,HS,TRUE,190219,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,724838,FALSE,8,kg,724838,FALSE,724838,FALSE,0,FALSE,,550748.48,550748.48,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,190219,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,590357,FALSE,8,kg,590357,FALSE,590357,FALSE,0,FALSE,,388273.19,388273.19,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,858,URY,Uruguay,0,W00,World,H5,HS,TRUE,190219,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,749207,FALSE,8,kg,749207,FALSE,749207,FALSE,0,FALSE,,432928.54,432928.54,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,190220,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,816779,FALSE,8,kg,816779,FALSE,816779,FALSE,0,FALSE,,1808049.44,1808049.44,0,FALSE,TRUE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,152,CHL,Chile,0,W00,World,H5,HS,TRUE,190220,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,512278,FALSE,8,kg,512278,FALSE,512278,FALSE,0,FALSE,,1230210.8,1230210.8,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,600,PRY,Paraguay,0,W00,World,H5,HS,TRUE,190220,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,273242,FALSE,8,kg,273242,FALSE,273242,FALSE,0,FALSE,,504689.08,504689.08,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,190220,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31259,FALSE,8,kg,31259,FALSE,31259,FALSE,0,FALSE,,73149.56,73149.56,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2873883.9,FALSE,8,kg,2873883.9,FALSE,2873883.9,FALSE,0,FALSE,,5244730.88,5244730.88,0,FALSE,TRUE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,68,BOL,Bolivia (Plurinational State of),0,W00,World,H5,HS,TRUE,190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,157626,FALSE,8,kg,157626,FALSE,157626,FALSE,0,FALSE,,287004.79,287004.79,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18134.8,FALSE,8,kg,18134.8,FALSE,18134.8,FALSE,0,FALSE,,14554.54,14554.54,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,152,CHL,Chile,0,W00,World,H5,HS,TRUE,190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,80966.8,FALSE,8,kg,80966.8,FALSE,80966.8,FALSE,0,FALSE,,234647.43,234647.43,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,170,COL,Colombia,0,W00,World,H5,HS,TRUE,190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,318790,FALSE,8,kg,318790,FALSE,318790,FALSE,0,FALSE,,301556.92,301556.92,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,591,PAN,Panama,0,W00,World,H5,HS,TRUE,190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,255902,FALSE,8,kg,255902,FALSE,255902,FALSE,0,FALSE,,374499.05,374499.05,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,600,PRY,Paraguay,0,W00,World,H5,HS,TRUE,190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,431853,FALSE,8,kg,431853,FALSE,431853,FALSE,0,FALSE,,1039321.6,1039321.6,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38921.3,FALSE,8,kg,38921.3,FALSE,38921.3,FALSE,0,FALSE,,75922.56,75922.56,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,858,URY,Uruguay,0,W00,World,H5,HS,TRUE,190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1571690,FALSE,8,kg,1571690,FALSE,1571690,FALSE,0,FALSE,,2917223.99,2917223.99,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,190420,Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86590.56,FALSE,8,kg,86590.56,FALSE,86590.56,FALSE,0,FALSE,,310737.91,310737.91,0,FALSE,TRUE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,600,PRY,Paraguay,0,W00,World,H5,HS,TRUE,190420,Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17041.7,FALSE,8,kg,17041.7,FALSE,17041.7,FALSE,0,FALSE,,65299.41,65299.41,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,190420,Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4426.86,FALSE,8,kg,4426.86,FALSE,4426.86,FALSE,0,FALSE,,31620.23,31620.23,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,858,URY,Uruguay,0,W00,World,H5,HS,TRUE,190420,Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65122,FALSE,8,kg,65122,FALSE,65122,FALSE,0,FALSE,,213818.27,213818.27,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,190430,"Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,114086,FALSE,8,kg,114086,FALSE,114086,FALSE,0,FALSE,,64400.61,64400.61,0,FALSE,TRUE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,152,CHL,Chile,0,W00,World,H5,HS,TRUE,190430,"Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,114086,FALSE,8,kg,114086,FALSE,114086,FALSE,0,FALSE,,64400.61,64400.61,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,190520,"Food preparations; gingerbread and the like, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,472681.11,FALSE,8,kg,472681.11,FALSE,472681.11,FALSE,0,FALSE,,1039404.58,1039404.58,0,FALSE,TRUE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,152,CHL,Chile,0,W00,World,H5,HS,TRUE,190520,"Food preparations; gingerbread and the like, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42955.3,FALSE,8,kg,42955.3,FALSE,42955.3,FALSE,0,FALSE,,108405.34,108405.34,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,600,PRY,Paraguay,0,W00,World,H5,HS,TRUE,190520,"Food preparations; gingerbread and the like, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45504,FALSE,8,kg,45504,FALSE,45504,FALSE,0,FALSE,,110756.9,110756.9,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,190520,"Food preparations; gingerbread and the like, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4960.81,FALSE,8,kg,4960.81,FALSE,4960.81,FALSE,0,FALSE,,22102.62,22102.62,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,858,URY,Uruguay,0,W00,World,H5,HS,TRUE,190520,"Food preparations; gingerbread and the like, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,379261,FALSE,8,kg,379261,FALSE,379261,FALSE,0,FALSE,,798139.72,798139.72,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,190531,"Food preparations; sweet biscuits, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15136997.15,FALSE,8,kg,15136997.15,FALSE,15136997.15,FALSE,0,FALSE,,31667087.38,31667087.38,0,FALSE,TRUE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,68,BOL,Bolivia (Plurinational State of),0,W00,World,H5,HS,TRUE,190531,"Food preparations; sweet biscuits, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,456062,FALSE,8,kg,456062,FALSE,456062,FALSE,0,FALSE,,904902.48,904902.48,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,190531,"Food preparations; sweet biscuits, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,101371,FALSE,8,kg,101371,FALSE,101371,FALSE,0,FALSE,,434715.86,434715.86,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,152,CHL,Chile,0,W00,World,H5,HS,TRUE,190531,"Food preparations; sweet biscuits, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4264230,FALSE,8,kg,4264230,FALSE,4264230,FALSE,0,FALSE,,7666630.34,7666630.34,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,218,ECU,Ecuador,0,W00,World,H5,HS,TRUE,190531,"Food preparations; sweet biscuits, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,399580,FALSE,8,kg,399580,FALSE,399580,FALSE,0,FALSE,,1274778.26,1274778.26,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,600,PRY,Paraguay,0,W00,World,H5,HS,TRUE,190531,"Food preparations; sweet biscuits, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3818090,FALSE,8,kg,3818090,FALSE,3818090,FALSE,0,FALSE,,8810790.91,8810790.91,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,604,PER,Peru,0,W00,World,H5,HS,TRUE,190531,"Food preparations; sweet biscuits, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,168617,FALSE,8,kg,168617,FALSE,168617,FALSE,0,FALSE,,551087.07,551087.07,0,TRUE,FALSE
C,A,20220101,2022,52,2022,32,ARG,Argentina,X,Export,724,ESP,Spain,0,W00,World,H5,HS,TRUE,190531,"Food preparations; sweet biscuits, whether or not containing cocoa",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,165916,FALSE,8,kg,165916,FALSE,165916,FALSE,0,FALSE,,360107.82,360107.82,0,TRUE,FALSE
